compound_id,primary_target,n_scored,iptm_EP400,iptm_LIMK1,iptm_LIMK2,iptm_ROCK1,iptm_ROCK2,iptm_JAK1,iptm_JAK2,iptm_JAK3,iptm_CDK2,iptm_CDK5,iptm_SRC,iptm_FYN,iptm_LCK,iptm_PAK1,iptm_PAK4,iptm_MAPK14,z_EP400,z_LIMK1,z_LIMK2,z_ROCK1,z_ROCK2,z_JAK1,z_JAK2,z_JAK3,z_CDK2,z_CDK5,z_SRC,z_FYN,z_LCK,z_PAK1,z_PAK4,z_MAPK14,z_primary,mean_z_kinases,selectivity_z
EP400_cpd_3,EP400,16,0.31270888447761536,0.9158937931060791,0.9201038479804993,0.8691545724868774,0.779687225818634,0.9290157556533813,0.9022206664085388,0.904837429523468,0.9505025744438171,0.9635103940963745,0.8759946227073669,0.9474056959152222,0.9067508578300476,0.8880090117454529,0.8844600319862366,0.7309673428535461,0.5636903265888671,0.7988558855012062,-0.9970849993246685,0.12701811942318145,-0.8785541896883009,0.5775387988197311,0.363507768517581,-0.8645003371714192,0.8698331652817901,0.7907512805951391,-0.25540578352098625,0.6480151600672014,-0.8951443162117808,0.3073623877557838,-0.8434990477269678,-0.8922987919726849,0.5636903265888671,-0.07624032664367962,0.6399306532325467
EP400_cpd_4,EP400,16,0.3056333065032959,0.8074761033058167,0.9399864673614502,0.8409977555274963,0.7565575242042542,0.9070603251457214,0.8184777498245239,0.9065932035446167,0.8258048295974731,0.9329151511192322,0.810862123966217,0.8388679623603821,0.9503384232521057,0.8793638348579407,0.9094293117523193,0.9281187057495117,0.05969895856786666,-1.6384280603438892,0.8893071575754391,-0.16430324282038167,-1.1904865353931002,-0.34683475732715785,-1.4965741495276157,-0.7405925088874218,-1.5116221290155412,-0.3352160384415356,-1.575980448335465,-1.6882318580586124,1.1994743875127054,-0.05402204129730352,0.244570864946902,0.7992096777783904,0.05969895856786666,-0.5073153121089725,0.5670142706768392
EP400_cpd_1,EP400,16,0.32293492555618286,0.9164291024208069,0.9329274296760559,0.936416506767273,0.9306102991104126,0.9469057321548462,0.9042180180549622,0.939588725566864,0.9528850317001343,0.9584208726882935,0.912443995475769,0.9333202242851257,0.9337484240531921,0.9100484251976013,0.9342293739318848,0.9763243794441223,1.2920882682597576,0.8108899068980006,0.21957078784198591,0.8229362109450058,1.156828240131428,1.3307474955143292,0.4078725677512279,1.5879551445279723,0.9153329091102359,0.6034465162787341,0.48361266589587987,0.3448289775578551,0.4022350308214729,1.2286507489661198,1.325266893940118,1.2128020777838535,1.2920882682597576,0.8568650782642813,0.4352231899954764
EP400_cpd_5,EP400,16,0.2954983115196228,0.8853805661201477,0.9409787654876709,0.7011095285415649,0.8661816716194153,0.8842291831970215,0.8673236966133118,0.9129294157028198,0.8871186971664429,0.8982606530189514,0.9412127137184143,0.913490891456604,0.9009391069412231,0.8436809778213501,0.9133217930793762,0.7133758068084717,-0.6622137961564104,0.11290326646137594,0.983452871816833,-1.6116411612423245,0.2879293135965156,-1.3080777567140818,-0.41161716333918313,-0.2934357115929908,-0.3406608200047517,-1.6105722220053116,1.0669042819815537,-0.08199235152998033,-1.1744304381881783,-1.5456316503242902,0.4141909684217527,-1.0432296898325024,-0.6622137961564104,-0.4370605508330376,-0.22515324532337283
EP400_cpd_2,EP400,16,0.2872005105018616,0.8766118884086609,0.919069230556488,0.9367116689682007,0.8911222219467163,0.9092801809310913,0.9370356202125549,0.9214882254600525,0.9084707498550415,0.9570118188858032,0.9024444222450256,0.9534157514572144,0.9351141452789307,0.8821786046028137,0.8776437044143677,0.8260535597801208,-1.2532637572600849,-0.08422099851668849,-1.0952458179096107,0.8259900736945176,0.6242831713534561,-0.2533737802928113,1.1368109765979948,0.3105734131238517,0.06711687462826896,0.5515904635729698,0.28086928397901295,0.7773800719635363,0.4678653360657701,0.06364055489968076,-1.1405296795818096,-0.07648327375705852,-1.2532637572600849,0.16375111132140535,-1.4170148685814903
