compound_id,primary_target,n_scored,iptm_KAT7,iptm_LIMK1,iptm_LIMK2,iptm_ROCK1,iptm_ROCK2,iptm_JAK1,iptm_JAK2,iptm_JAK3,iptm_CDK2,iptm_CDK5,iptm_SRC,iptm_FYN,iptm_LCK,iptm_PAK1,iptm_PAK4,iptm_MAPK14,z_KAT7,z_LIMK1,z_LIMK2,z_ROCK1,z_ROCK2,z_JAK1,z_JAK2,z_JAK3,z_CDK2,z_CDK5,z_SRC,z_FYN,z_LCK,z_PAK1,z_PAK4,z_MAPK14,z_primary,mean_z_kinases,selectivity_z
KAT7_cpd_4,KAT7,16,0.32585111260414124,0.8297785520553589,0.9331095814704895,0.8393002152442932,0.7196387648582458,0.8609952926635742,0.9417811036109924,0.9224512577056885,0.8008104562759399,0.9178602695465088,0.8069192171096802,0.8477509021759033,0.9017195105552673,0.8334089517593384,0.927165150642395,0.9490012526512146,0.6960691655318737,-1.6484767932676931,0.7264304146583301,-1.643638930156317,-1.7393666958668164,-1.7569898992454573,-0.09943264313378052,-1.3109368669091557,-1.7366251494097045,-1.187518862434395,-1.6706303862779512,-1.2334974236550946,-1.2447921492116498,-1.4623589238841797,0.7317005681302647,0.609443626635331,0.6960691655318737,-0.9777793409352179,1.6738485064670916
KAT7_cpd_2,KAT7,16,0.3453451097011566,0.9421324729919434,0.8842246532440186,0.9014586806297302,0.9498785138130188,0.9541006088256836,0.9399122595787048,0.9397563338279724,0.9409549236297607,0.9531182646751404,0.9074361324310303,0.9317035675048828,0.9115139842033386,0.9117181301116943,0.8465225696563721,0.8483566641807556,1.3496229165439204,0.5504387189066883,-1.254240025533249,-0.1935433459702491,0.7988506677916483,0.46801279891666253,-0.5563191975649788,0.12241805119047199,0.4222069955158432,0.2508276831480498,-0.06088715087386449,0.25006456158658513,1.1595874130386377,0.5232016593841892,-1.6481989461977604,-1.2412547432461132,1.3496229165439204,-0.02725565732716261,1.376878573871083
KAT7_cpd_5,KAT7,16,0.29003119468688965,0.9038659930229187,0.9093837141990662,0.9231488108634949,0.9208966493606567,0.9397075176239014,0.9380217790603638,0.9329911470413208,0.9259083271026611,0.9249803423881531,0.9625062942504883,0.9714255332946777,0.906098484992981,0.9150001406669617,0.9007142186164856,0.9825288653373718,-0.5048257355629671,-0.19848713698482162,-0.23487045408203772,0.312465962293205,0.4793477499934206,0.12405105667737408,-1.0184953424554015,-0.4379327778950402,0.19042420117678321,-0.8970561705339689,0.8210422256701018,0.9520077124548195,-0.1698271209757144,0.6064183515972993,-0.04891135564851531,1.225964585062224,-0.5048257355629671,0.11374276575664852,-0.6185685013196156
KAT7_cpd_1,KAT7,16,0.2926969826221466,0.9357252717018127,0.9463423490524292,0.9433809518814087,0.899494469165802,0.9590660929679871,0.9423889517784119,0.9406934380531311,0.9329816102981567,0.9659412503242493,0.9245812892913818,0.8692857027053833,0.9102535843849182,0.8675484657287598,0.9060572385787964,0.8751295208930969,-0.4154528021507327,0.4250412767075499,1.2625824055142951,0.784461822660445,0.24340506139450893,0.5866764377906227,0.049171333458978304,0.2000370654271961,0.2993834160564229,0.7739401586351057,0.2136865384167252,-0.8529471302236038,0.8501803256786379,-0.5967378728674493,0.10877023710150244,-0.7489433032808842,-0.4154528021507327,0.2399138514980035,-0.6553666536487363
KAT7_cpd_3,KAT7,16,0.2715204954147339,0.9585363268852234,0.9028424620628357,0.9414860010147095,0.8971685171127319,0.9587134718894958,0.948835015296936,0.9554996490478516,0.9670776724815369,0.9729486703872681,0.9547475576400757,0.9675981402397156,0.9043658971786499,0.9277413487434387,0.9313986897468567,0.9242762923240662,-1.1254135443620963,0.8714839346382766,-0.4999023405573474,0.7402544911729161,0.21776321668723725,0.5782496058607927,1.6250758496952098,1.4264145281865095,0.8246105366606569,1.0598071911852174,0.6967887730649869,0.8843722798372938,-0.5951484685298839,0.9294767857701348,0.856639496614502,0.15478983482944642,-1.1254135443620963,0.6513783810077299,-1.7767919253698263
