#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
5500000,-3651243.5051320773,299.89078602674965,54.6
5550000,-3650839.4914602023,300.99384425022384,54.6
5600000,-3652806.3918508273,299.39466967705675,54.6
5650000,-3650404.0246633273,300.2391494739048,54.6
5700000,-3648996.1438039523,300.73676521302184,54.6
5750000,-3653312.0207570773,301.11471697502066,54.6
5800000,-3650891.9875539523,299.81904514787266,54.6
5850000,-3653099.1398977023,300.10520482092295,54.6
5900000,-3653356.5559133273,300.4822303400961,54.6
5950000,-3652128.7160695773,299.70451440240214,54.6
6000000,-3649607.3723195773,300.0361084322105,54.6
6050000,-3651612.9738820773,299.7821682242708,54.6
6100000,-3650030.9074758273,299.9542957010955,54.6
6150000,-3648268.4816945773,300.0760548851598,54.6
6200000,-3650388.9113820773,300.14920990121686,54.6
6250000,-3647891.7121633273,300.16038872856154,54.6
6300000,-3650897.2981008273,300.687605007758,54.6
6350000,-3649030.7063039523,299.31379912598396,54.5
6400000,-3647398.6457570773,301.0081199146009,54.5
6450000,-3649906.0520070773,300.1051502491642,54.5
6500000,-3651716.3645070773,300.23829555501226,54.5
6550000,-3649209.8606008273,301.01361247412405,54.5
6600000,-3647627.7766164523,299.4387273654803,54.5
6650000,-3649667.7863820773,300.4345550748554,54.5
6700000,-3651644.9797414523,300.4602963700852,54.5
6750000,-3654039.3820852023,300.1045482773977,54.5
6800000,-3653397.4191945773,300.13766055141025,54.5
6850000,-3650192.6652883273,301.1804344673815,54.6
6900000,-3650470.4602102023,300.41168676257575,54.5
6950000,-3651826.3508352023,300.7714835671887,54.5
7000000,-3653521.8313039523,301.0574861128792,54.5
7050000,-3652598.8684133273,299.8506170979091,54.5
7100000,-3650695.1125539523,300.5849663317824,54.6
7150000,-3649352.2023977023,300.4688295316722,54.5
7200000,-3653205.1672414523,301.0975919241057,54.5
7250000,-3654356.8918508273,299.60559485726895,54.5
7300000,-3653478.7609914523,300.40552729903544,54.5
7350000,-3650592.7629445773,299.93681194379644,54.5
7400000,-3650341.9231008273,301.09450641699965,54.5
7450000,-3649897.0910695773,299.15712465390214,54.5
7500000,-3652753.2746633273,300.1496869144361,54.5
7550000,-3653269.7785695773,300.54319156206367,54.5
7600000,-3652583.9953664523,300.1183085393072,54.5
7650000,-3650535.8898977023,298.9645544276491,54.5
7700000,-3651910.1711477023,299.4099277890791,54.5
7750000,-3652782.8742727023,300.93504455573236,54.5
7800000,-3651558.2492727023,299.55561484866223,54.5
7850000,-3653018.7785695773,300.5633162000825,54.5
7900000,-3651814.3410695773,299.6505279184708,54.6
7950000,-3647943.2766164523,299.27998965104587,54.6
8000000,-3651252.2902883273,299.99257905436343,54.6
8050000,-3651649.5188039523,301.07289322919945,54.6
8100000,-3655843.9035695773,300.5925972259941,54.6
8150000,-3647368.3606008273,300.49147164381037,54.5
8200000,-3648964.9992727023,301.4143557358446,54.5
8250000,-3655678.5188039523,300.1007658564366,54.5
8300000,-3652368.1047414523,300.87327547535847,54.5
8350000,-3651280.9895070773,300.15563276017787,54.5
8400000,-3650765.1809133273,300.13904891045377,54.5
8450000,-3650982.0559133273,300.8048377353223,54.5
8500000,-3649049.9953664523,300.91228427211854,54.5
8550000,-3654093.6691945773,299.7441755253939,54.5
8600000,-3651642.6340383273,299.81107676715385,54.5
8650000,-3652208.2590383273,299.6219099862369,54.5
8700000,-3647851.6106008273,300.09022328332475,54.5
8750000,-3648781.5734914523,300.31181963770575,54.5
8800000,-3652651.5305227023,299.32016695949113,54.5
8850000,-3648987.2570852023,299.447964226978,54.5
8900000,-3651412.0773977023,300.0887202721965,54.5
8950000,-3652024.0266164523,301.09415818197584,54.5
9000000,-3653744.1691945773,300.2319474394224,54.5
9050000,-3650741.4914602023,301.2256238705945,54.5
9100000,-3652611.2102102023,300.94532140106173,54.5
9150000,-3652762.3898977023,299.7861092333725,54.5
9200000,-3652659.2375539523,299.67135568397,54.5
9250000,-3650055.0969289523,300.23561213244,54.5
9300000,-3652924.7844289523,301.307027111583,54.5
9350000,-3650232.9641164523,298.8641706454125,54.5
9400000,-3649534.6262258273,301.8389908143927,54.5
9450000,-3650210.6750539523,299.80147014691084,54.6
9500000,-3651032.6984914523,300.2804916353813,54.6
9550000,-3652367.8449758273,300.5309082515858,54.6
9600000,-3649353.9152883273,301.00678632126403,54.6
9650000,-3653833.4094289523,299.7072923254373,54.6
9700000,-3650262.3117727023,300.13607584712275,54.6
9750000,-3648019.3273977023,299.1419382910107,54.6
9800000,-3650565.0500539523,299.99096733210285,54.6
9850000,-3649394.6672414523,299.93451485900624,54.5
9900000,-3652628.8625539523,299.78365592857284,54.5
9950000,-3649582.9270070773,299.9382068648169,54.5
10000000,-3650922.9289602023,299.37848049910855,54.5
10050000,-3651779.8938039523,300.2867982639952,54.5
