GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
32,9959882.0472,643469.2339,27888.4807,0.0,0.0,0.0,19458140.7787,-12878.6575,16629712.2415,7072.8464,-10538.1519,151.29910296,46713286.9709,-10386.852797040001,46702900.11810296
33,9886834.7022,641176.0074,27775.3499,0.0,0.0,0.0,19632497.9619,-12461.2969,16645813.6095,7167.6637,-10965.8686,149.58017568,46828803.9977,-10816.28842432,46817987.70927568
34,9955075.0042,641920.2088,27586.2413,0.0,0.0,0.0,19747222.4383,-11822.8816,16686950.5517,6980.6327,-10794.7376,146.39845248,47053912.19540001,-10648.33914752,47043263.85625249
35,9999207.1402,644553.8658,28123.2438,0.0,0.0,0.0,19467881.5275,-12394.1791,16753588.4102,6998.3999,-10794.2299,147.0234492,46887958.4083,-10647.2064508,46877311.20184919
36,9957239.2529,643591.9721,27481.0327,0.0,0.0,0.0,19695620.6026,-12786.5889,16769053.2726,7108.2152,-10420.4943,148.6770048,47087307.75920001,-10271.8172952,47077035.941904806
37,9778524.4521,642962.1395,27659.5941,0.0,0.0,0.0,19502329.2365,-12710.3847,16747131.7092,7432.6346,-10521.7546,148.26190032,46693329.381299995,-10373.49269968,46682955.88860031
38,9898087.2399,642806.1043,27566.5132,0.0,0.0,0.0,19542307.4899,-12795.0626,16731374.1508,7159.6013,-10307.6324,149.10009191999998,46836506.0368,-10158.53230808,46826347.50449192
39,9929209.3444,645216.5133,27912.6001,0.0,0.0,0.0,19409719.7556,-12472.0423,16633126.734,7218.2707,-10803.6038,147.50271576,46639931.175799996,-10656.101084240001,46629275.074715756
40,9862079.753,643810.2525,27878.9158,0.0,0.0,0.0,19461243.0866,-12609.1742,16788545.3042,7178.8713,-10676.807,150.0225624,46778127.0092,-10526.784437600001,46767600.2247624
41,9882726.4898,641673.1597,27738.5465,0.0,0.0,0.0,19408545.08,-12353.9221,16791750.4151,7267.8514,-10948.6271,151.33323887999998,46747347.620400004,-10797.293861119999,46736550.32653888
42,9917466.0329,641864.1483,27755.678,0.0,0.0,0.0,19577828.8773,-12198.8173,16699038.802,7134.3469,-10671.4646,146.93210784,46858889.068100005,-10524.532492159999,46848364.53560785
43,9861679.6493,644055.254,27928.7833,0.0,0.0,0.0,19354651.8764,-12285.8397,16688138.3213,7243.6325,-10671.7866,149.9489532,46571411.6771,-10521.837646799999,46560889.8394532
44,9857147.5799,643244.8085,27856.8012,0.0,0.0,0.0,19324827.049,-12902.7338,16711477.6764,7031.7557,-10496.8991,147.42513432,46558682.9369,-10349.473965680001,46548333.46293432
45,9870090.7764,640790.8348,27891.2449,0.0,0.0,0.0,19414216.0288,-12338.9083,16767221.7352,7273.3641,-10816.1787,149.25264479999998,46715145.075899996,-10666.9260552,46704478.149844795
46,9992869.8461,642648.2467,27889.5511,0.0,0.0,0.0,19439121.9086,-12566.352,16649911.5418,7261.0793,-10740.7642,150.21121248,46747135.821600005,-10590.552987519999,46736545.26861248
47,9915511.0537,643028.3397,27828.5315,0.0,0.0,0.0,19480575.2338,-12843.1462,16687177.7761,7249.1241,-10682.2494,149.13673344,46748526.912700005,-10533.11266656,46737993.80003345
48,9890348.4697,640295.1939,27819.3739,0.0,0.0,0.0,19629124.8827,-12723.4881,16753297.5604,7273.1563,-10823.1572,150.49013472,46935435.1488,-10672.66706528,46924762.48173472
49,9978820.8759,646106.4599,28068.6077,0.0,0.0,0.0,19575422.3896,-12675.8435,16665927.1904,7128.7684,-10439.8944,149.27282424,46888798.4484,-10290.621575759998,46878507.82682424

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,9872237.3408,644149.413,27945.645,0.0,0.0,0.0,19530169.2167,-12569.2709,16769386.7994,7283.7146,-10765.3478,147.76441128000002,46838602.8586,-10617.583388719999,46827985.275211275
1,9789711.3207,646655.3666,27836.2949,0.0,0.0,0.0,19326764.4036,-12543.1459,16586133.7147,7357.4589,-10433.6177,143.08637399999998,46371915.413499996,-10290.531326,46361624.88217399
2,10025520.1098,645724.2985,27994.2112,0.0,0.0,0.0,19509082.9043,-12881.1855,16707464.0859,7155.3081,-10423.4858,147.04101,46910059.7323,-10276.44479,46899783.28751
3,9963165.4004,643570.2534,27913.2725,0.0,0.0,0.0,19516039.1299,-13051.0755,16702782.3373,7333.4542,-10420.4817,146.80869479999998,46847752.7722,-10273.6730052,46837479.0991948
4,9922145.4816,643820.6215,27796.6476,0.0,0.0,0.0,19410495.4193,-13479.0464,16759769.9399,7465.0166,-10110.8659,147.61476144,46758014.0801,-9963.251138560001,46748050.82896144
5,9854998.0805,641320.6607,27717.0357,0.0,0.0,0.0,19394507.0874,-13466.8654,16806335.2047,7366.3074,-10170.4105,146.94164424,46718777.51100001,-10023.46885576,46708754.04214425
6,9935476.8042,647191.154,28008.3215,0.0,0.0,0.0,19579040.5536,-12830.6603,16681755.1088,7249.5119,-10398.6209,147.02577119999998,46865890.793699995,-10251.5951288,46855639.1985712
7,9941640.9493,642604.6064,27702.3262,0.0,0.0,0.0,19576987.7018,-12726.6002,16663603.0681,7334.351,-10425.9051,148.96474343999998,46847146.402600005,-10276.94035656,46836869.462243445
8,9965518.8339,643304.0817,27930.3096,0.0,0.0,0.0,19374338.1394,-12575.229,16638544.9155,7297.9605,-10565.1067,145.62310248,46644359.0116,-10419.48359752,46633939.52800248
9,9952858.5027,644152.5408,27666.552,0.0,0.0,0.0,19604531.446,-12292.8294,16673154.7317,7135.4369,-10609.2502,145.73791368,46897206.38069999,-10463.512286320001,46886742.86841367
10,9938462.1905,643110.0613,27902.6191,0.0,0.0,0.0,19414989.9176,-12542.7115,16686053.3061,7215.4917,-10464.4744,145.15167096000002,46705190.874800004,-10319.32272904,46694871.55207097
11,9934869.0313,642587.5094,28171.2824,0.0,0.0,0.0,19388435.4261,-12103.906,16878432.1953,7400.8464,-10805.9245,146.51371512,46867792.3849,-10659.41078488,46857132.97411512
12,9935341.3939,643186.9749,27630.3075,0.0,0.0,0.0,19545462.9198,-12518.0363,16719752.1315,7355.4598,-10718.221,145.25576063999998,46866211.151099995,-10572.965239359999,46855638.185860634
13,9984788.0376,643488.368,27786.2531,0.0,0.0,0.0,19491046.0068,-12791.1361,16778682.4689,7339.5534,-10575.8561,145.44721872,46920339.5517,-10430.40888128,46909909.14281873
14,9875702.7464,644150.6582,27928.9971,0.0,0.0,0.0,19537036.3014,-13047.9692,16736564.5059,7392.0359,-10747.0957,147.66357456,46815727.27569999,-10599.43212544,46805127.84357455
15,9975877.2614,643949.1301,27757.4635,0.0,0.0,0.0,19500696.9811,-12991.8507,16808392.0468,7313.9676,-10251.9087,142.67021328,46950994.999800004,-10109.23848672,46940885.76131329
16,9981690.4803,645944.392,27797.6339,0.0,0.0,0.0,19475805.6715,-12503.1979,16728315.0501,7284.9649,-10505.0468,146.58931656,46854334.9948,-10358.457483440001,46843976.53731656
17,9870045.0582,645023.3526,27781.275,0.0,0.0,0.0,19643002.9881,-12666.6422,16593688.8417,7392.8438,-10639.2526,146.80086408,46774267.7172,-10492.45173592,46763775.26546408
18,9943833.2867,641977.3768,27946.9432,0.0,0.0,0.0,19483885.5272,-12999.2537,16716073.1571,7248.9506,-10563.6719,147.87346608000001,46807965.9879,-10415.79843392,46797550.18946608
19,9918785.9369,642647.1594,28011.8452,0.0,0.0,0.0,19490068.4569,-13110.7018,16754365.8878,7388.6748,-10587.8596,148.01037119999998,46828157.2592,-10439.8492288,46817717.4099712
20,9836084.6514,643400.825,27590.3003,0.0,0.0,0.0,19374552.2823,-13414.0381,16891093.146,7455.2844,-10360.0524,148.8921264,46766762.4513,-10211.1602736,46756551.2910264
21,9899004.0377,644718.0456,27798.3246,0.0,0.0,0.0,19627237.5085,-12991.8135,16804330.7195,7555.9573,-10631.2499,146.25530496,46997652.7797,-10484.994595040002,46987167.78510497
22,9917976.0139,642993.8204,27928.1728,0.0,0.0,0.0,19379846.5071,-12852.4722,16764940.9324,7304.9866,-10597.3891,150.61674312,46728137.960999995,-10446.772356880001,46717691.18864311
23,9833631.6685,640087.238,27659.0346,0.0,0.0,0.0,19621229.4998,-13191.2934,16819244.4939,7334.3754,-10105.7484,148.50459863999998,46935995.0168,-9957.24380136,46926037.77299864
24,9853882.8102,642692.4201,27791.2578,0.0,0.0,0.0,19578788.7904,-12982.3369,16728603.3541,7436.987,-10757.3838,150.32531592,46826213.2827,-10607.05848408,46815606.224215925
25,9926676.3768,642674.0876,27720.6143,0.0,0.0,0.0,19573085.3901,-12594.0585,16772822.6683,7355.2579,-10795.5307,151.26363504,46937740.336500004,-10644.267064959999,46927096.069435045
26,9862691.2079,642854.3145,27746.4226,0.0,0.0,0.0,19614980.2943,-12577.3026,16734871.8806,7382.5854,-10621.4861,152.51300496,46877949.4027,-10468.97309504,46867480.429604955
27,9909197.4089,641534.0202,27924.6313,0.0,0.0,0.0,19466029.4184,-12539.2084,16740637.4545,7237.6814,-10939.169,150.09431544,46780021.4063,-10789.07468456,46769232.33161544
28,9913774.3065,642872.5486,27849.3385,0.0,0.0,0.0,19632131.0277,-12606.6416,16692804.8501,7050.061,-10858.4002,149.85295127999998,46903875.49079999,-10708.54724872,46893166.94355127
29,10004598.9597,645510.3438,27978.8797,0.0,0.0,0.0,19327934.8531,-12367.4149,16644263.9341,7197.9203,-11029.0924,150.84628271999998,46645117.4758,-10878.24611728,46634239.22968272
30,9994990.0764,644296.4504,27370.4977,0.0,0.0,0.0,19559139.3212,-12762.313,16548910.6679,7173.1401,-10601.3814,145.63057968,46769117.8407,-10455.75082032,46758662.089879684
31,9850781.4686,643475.2786,27949.4584,0.0,0.0,0.0,19427357.8569,-12732.3008,16673596.7625,7300.9349,-10780.6611,150.80975136,46617729.4591,-10629.851348639999,46607099.60775136
32,9959680.1932,643375.2842,27844.1869,0.0,0.0,0.0,19457542.9814,-12951.1091,16629700.404,7211.1555,-10567.2449,150.78395304,46712403.0961,-10416.46094696,46701986.63515304
33,9886653.4869,641064.0493,27728.898,0.0,0.0,0.0,19631965.2624,-12524.2939,16645799.2696,7307.07,-11001.7409,149.16242304,46827993.7423,-10852.578476960001,46817141.16382303
34,9954903.9622,641824.1012,27539.6224,0.0,0.0,0.0,19746627.9953,-11884.2372,16686938.3544,7120.9929,-10826.8516,145.64802024,47053070.7912,-10681.20357976,47042389.587620236
35,9999004.6732,644447.5973,28077.2505,0.0,0.0,0.0,19467327.1039,-12466.9131,16753573.9047,7134.8005,-10820.6799,146.11486896,46887098.416999996,-10674.56503104,46876423.85196896
36,9957058.1652,643491.8602,27434.1641,0.0,0.0,0.0,19695053.5042,-12844.3041,16769039.6368,7245.445,-10462.9263,148.01947632,47086478.4714,-10314.90682368,47076163.56457632
37,9778345.5103,642857.9724,27614.2287,0.0,0.0,0.0,19501751.9311,-12773.6241,16747119.584,7570.8846,-10558.7609,147.62095704,46692486.486999996,-10411.139942959999,46682075.34705704
38,9897915.2154,642698.0142,27520.2515,0.0,0.0,0.0,19541748.8467,-12859.9541,16731361.7432,7297.8256,-10337.9408,148.49247744,46835681.942499995,-10189.44832256,46825492.49417743
39,9929033.6742,645119.6091,27866.6977,0.0,0.0,0.0,19409141.1521,-12532.1615,16633112.8492,7356.0321,-10835.5457,146.82150216,46639097.852900006,-10688.72419784,46628409.12870216
40,9861896.3191,643715.6142,27833.293,0.0,0.0,0.0,19460682.1751,-12667.6097,16788531.368,7319.7031,-10710.0661,149.2421328,46777310.8628,-10560.8239672,46766750.0388328
41,9882527.2934,641567.9797,27692.0769,0.0,0.0,0.0,19407988.5939,-12408.1404,16791736.2672,7406.2104,-10986.006,151.07326992,46746510.2811,-10834.93273008,46735675.34836992
42,9917293.5144,641759.0868,27712.6059,0.0,0.0,0.0,19577250.2342,-12248.6933,16699026.359,7276.3704,-10716.5805,146.14396344,46858069.4774,-10570.43653656,46847499.04086344
43,9861500.198,643955.9052,27886.4097,0.0,0.0,0.0,19354103.314,-12334.2005,16688125.0119,7384.8866,-10718.9229,149.79718223999998,46570621.524900004,-10569.12571776,46560052.399182245
44,9856957.3049,643144.7293,27813.1145,0.0,0.0,0.0,19324242.729,-12964.9005,16711462.8755,7170.5083,-10529.4701,146.97885672,46557826.360999994,-10382.491243280001,46547443.86975671
45,9869889.9953,640682.4824,27845.2265,0.0,0.0,0.0,19413650.294,-12401.0691,16767209.0684,7413.3567,-10846.1537,148.50856512000001,46714289.354200006,-10697.64513488,46703591.709065124
46,9992683.1451,642543.8317,27843.6908,0.0,0.0,0.0,19438560.1807,-12629.4336,16649900.5172,7401.6065,-10772.8613,149.55106608,46746303.538399994,-10623.310233920001,46735680.22816607
47,9915323.3474,642924.3276,27782.4666,0.0,0.0,0.0,19480002.9357,-12906.1399,16687163.4712,7388.9457,-10711.6565,148.38602112,46747679.3543,-10563.270478879998,46737116.083821125
48,9890171.9241,640200.5201,27773.6624,0.0,0.0,0.0,19628532.828,-12786.1978,16753283.4856,7412.8893,-10854.2238,149.5557144,46934589.111700006,-10704.6680856,46923884.4436144
49,9978623.8799,646006.7396,28024.3572,0.0,0.0,0.0,19574784.0973,-12744.0842,16665912.5893,7268.5271,-10474.7327,149.5188288,46887876.106199995,-10325.2138712,46877550.8923288

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,172.3484,109.823,50.6271,0.0,0.0,0.0,-3.0152,66.7438,13.697,-139.5292,-33.682,4.2603667199999995,270.6949,-29.42163328,241.27326672
1,199.9892,97.9975,45.4997,0.0,0.0,0.0,-0.2548,67.083,15.5182,-138.3879,-33.324,4.25653128,287.4449,-29.067468719999997,258.37743128
2,177.5669,92.2995,46.8881,0.0,0.0,0.0,0.6802,65.6113,12.2918,-138.6257,-33.6016,4.2386133599999996,256.7121000000001,-29.36298664,227.34911336000008
3,178.3225,104.2712,45.5796,0.0,0.0,0.0,-1.4967,65.3516,13.9442,-137.2214,-33.2465,4.32318384,268.7510000000001,-28.92331616,239.8276838400001
4,192.9224,103.154,45.8226,0.0,0.0,0.0,-2.0376,65.2206,13.6651,-135.8325,-34.4253,4.31087544,282.91460000000006,-30.11442456,252.80017544000006
5,186.2514,104.2285,42.875,0.0,0.0,0.0,-1.0881,65.5051,13.4594,-139.8267,-32.3113,4.22547048,271.40459999999996,-28.085829520000004,243.31877047999996
6,187.5164,93.2333,45.6953,0.0,0.0,0.0,-0.2691,65.7538,13.2469,-138.8663,-32.1132,4.26205944,266.3103000000001,-27.851140559999997,238.4591594400001
7,202.8703,98.2581,43.8738,0.0,0.0,0.0,-1.8818,67.7872,16.6296,-140.9966,-32.6584,4.1855256,286.5406,-28.472874400000002,258.06772559999996
8,185.9905,99.2782,46.7051,0.0,0.0,0.0,-3.17,67.3773,13.1627,-140.8284,-32.5085,4.2114369599999995,268.51539999999994,-28.297063039999998,240.21833695999993
9,187.2686,106.5391,48.1355,0.0,0.0,0.0,-3.4496,66.2827,11.2,-139.81,-33.0142,4.30819128,276.1663,-28.706008720000003,247.46029127999995
10,195.0052,97.4193,45.0952,0.0,0.0,0.0,-3.1488,65.3735,13.3272,-138.4537,-32.1203,4.19823504,274.6179000000001,-27.92206496,246.69583504000008
11,202.2009,105.3254,47.0195,0.0,0.0,0.0,-4.5378,64.5251,13.549,-135.9896,-33.6851,4.24758096,292.0925,-29.437519039999998,262.65498096
12,184.6212,98.8224,46.4694,0.0,0.0,0.0,-0.3785,65.396,12.2468,-137.032,-33.328,4.28135832,270.1453,-29.046641680000004,241.09865832000003
13,176.9545,101.9564,46.16,0.0,0.0,0.0,-3.2184,65.4877,12.3248,-139.0816,-32.3144,4.237295039999999,260.5834,-28.07710496,232.50629503999997
14,183.9822,101.2491,47.8551,0.0,0.0,0.0,-3.8884,67.0949,13.7747,-140.7351,-32.6844,4.2337332,269.33250000000004,-28.450666799999997,240.88183320000005
15,183.9858,101.8882,46.7758,0.0,0.0,0.0,-1.1659,66.8075,13.7531,-141.2354,-31.2968,4.18849128,270.80910000000006,-27.10830872,243.70079128000006
16,173.8285,103.2401,47.6593,0.0,0.0,0.0,-0.3997,65.7239,14.1075,-139.9046,-30.7324,4.1768604,264.255,-26.5555396,237.69946040000002
17,188.5385,110.3918,44.6366,0.0,0.0,0.0,-2.4093,66.9359,14.361,-140.1973,-31.3413,4.24563192,282.2572,-27.09566808,255.16153192000002
18,186.9721,102.1445,45.1754,0.0,0.0,0.0,-2.7317,66.2928,14.9117,-138.1288,-33.5302,4.247375760000001,274.636,-29.28282424,245.35317576000003
19,180.0307,109.9043,47.9528,0.0,0.0,0.0,-3.447,65.4563,13.4038,-137.7016,-33.3662,4.24804104,275.59929999999997,-29.11815896,246.48114103999998
20,168.1539,108.6682,45.5034,0.0,0.0,0.0,-3.0868,65.7137,10.2605,-139.4894,-33.8602,4.33491264,255.7235,-29.52528736,226.19821264
21,185.1738,90.9431,47.3306,0.0,0.0,0.0,-3.2386,67.1503,12.938,-140.0751,-32.6656,4.25303784,260.22209999999995,-28.412562159999997,231.80953783999996
22,195.2062,103.4471,44.3585,0.0,0.0,0.0,-4.0438,66.5162,15.4688,-140.0855,-31.4933,4.190890319999999,280.86749999999995,-27.302409680000004,253.56509031999994
23,171.0465,103.6963,47.7946,0.0,0.0,0.0,-2.2172,65.2167,12.5561,-137.5314,-33.081,4.27207176,260.5616,-28.808928240000004,231.75267175999997
24,165.1094,102.7659,43.5926,0.0,0.0,0.0,-2.6957,66.4037,13.1946,-139.6496,-32.4272,4.17593592,248.7209,-28.25126408,220.46963592
25,178.1947,108.1394,43.0432,0.0,0.0,0.0,-3.5583,67.3194,11.834,-142.2875,-32.7922,4.213419119999999,262.6849000000001,-28.578780880000004,234.10611912000007
26,176.8208,102.3371,45.7702,0.0,0.0,0.0,-0.8788,65.745,11.3804,-136.6744,-32.8346,4.3035011999999995,264.5003,-28.531098800000002,235.9692012
27,206.402,101.1114,48.9061,0.0,0.0,0.0,-2.8798,64.7775,12.6858,-137.1909,-34.5224,4.33124352,293.81209999999993,-30.191156479999997,263.6209435199999
28,175.0201,97.1262,47.9471,0.0,0.0,0.0,-2.4514,63.7032,13.1477,-136.7374,-33.1118,4.2883667999999995,257.7555,-28.823433200000004,228.93206679999997
29,196.7787,102.4955,49.3561,0.0,0.0,0.0,-3.2339,65.3248,11.9285,-137.1173,-34.2158,4.309843679999999,285.5324,-29.90595632,255.62644368
30,185.3428,105.3762,45.821,0.0,0.0,0.0,-3.7024,64.6325,12.7363,-136.948,-34.651,4.326308640000001,273.25839999999994,-30.324691360000003,242.93370863999994
31,189.4126,102.8132,46.0347,0.0,0.0,0.0,-1.868,67.0437,13.2205,-139.1549,-33.2787,4.29875424,277.5018,-28.97994576,248.52185423999998
32,201.854,93.9498,44.2938,0.0,0.0,0.0,-3.1953,66.2108,11.8375,-138.3091,-34.3793,4.33233936,276.6415,-30.04696064,246.59453936
33,181.2152,111.9581,46.4519,0.0,0.0,0.0,-2.4789,66.635,14.34,-139.4063,-33.1158,4.27340232,278.71500000000003,-28.84239768,249.87260232000003
34,171.042,96.1076,46.619,0.0,0.0,0.0,-3.0501,65.6203,12.1974,-140.3603,-32.5165,4.30653168,248.1759,-28.20996832,219.96593168
35,202.467,106.2685,45.9932,0.0,0.0,0.0,-2.8032,66.1402,14.5056,-136.4005,-33.5283,4.27990608,296.1708,-29.24839392,266.92240608
36,181.0878,100.1119,46.8687,0.0,0.0,0.0,-1.8269,66.1838,13.6358,-137.2298,-33.5458,4.31179776,268.8313,-29.23400224,239.59729776
37,178.9419,104.1671,45.3653,0.0,0.0,0.0,-3.8953,66.0798,12.1252,-138.25,-33.9905,4.32685368,264.53400000000005,-29.663646319999998,234.87035368000005
38,172.0245,108.0901,46.2617,0.0,0.0,0.0,-3.719,65.5139,12.4075,-138.2243,-32.375,4.2398028,262.35440000000006,-28.1351972,234.21920280000006
39,175.6701,96.9042,45.9024,0.0,0.0,0.0,-3.0107,66.1107,13.8848,-137.7614,-32.1633,4.21106112,257.7001,-27.95223888,229.74786112000004
40,183.4339,94.6383,45.6228,0.0,0.0,0.0,-3.5429,66.5611,13.9362,-140.8317,-32.5611,4.219811279999999,259.8177,-28.341288720000005,231.47641127999998
41,199.1964,105.18,46.4696,0.0,0.0,0.0,-1.2307,65.9402,14.1479,-138.359,-34.0481,4.237524720000001,291.34439999999995,-29.81057528,261.53382472
42,172.5185,105.0615,43.0721,0.0,0.0,0.0,-1.7559,67.9451,12.443,-142.0235,-31.5464,4.16364336,257.2607999999999,-27.382756639999997,229.8780433599999
43,179.4513,99.3488,42.3736,0.0,0.0,0.0,-2.5602,67.9252,13.3094,-141.2542,-32.3751,4.1657587199999995,258.59389999999996,-28.209341280000004,230.38455871999997
44,190.2749,100.0792,43.6867,0.0,0.0,0.0,-2.4962,66.7609,14.8009,-138.7526,-32.8526,4.17392928,274.3538,-28.678670720000003,245.67512928
