GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
23,10170908.8542,648743.4798,28039.2635,0.0,0.0,0.0,19525838.3796,-12667.2519,16762394.5015,6872.2161,-10388.0245,135.50925024,47130129.4428,-10252.51524976,47119876.92755024
24,10048219.6522,646102.164,28001.6389,0.0,0.0,0.0,19448028.7964,-12388.8931,16665320.7767,6823.7595,-10030.4605,131.29390656,46830107.8946,-9899.166593439999,46820208.72800656
25,9985559.8757,645678.4469,28178.2965,0.0,0.0,0.0,19364343.4798,-12352.495,16852579.5439,6884.841,-10545.364,131.24767824,46870871.9888,-10414.116321759999,46860457.87247824
26,10112957.4855,650178.9156,27777.1199,0.0,0.0,0.0,19446389.1866,-12442.2755,16784988.998,6754.2613,-10505.3119,132.56509536000002,47016603.69139999,-10372.74680464,47006230.94459535
27,10106791.7423,644881.0515,28317.2703,0.0,0.0,0.0,19636622.6762,-12387.4386,16667392.688,6793.7129,-10437.8427,133.97373072,47078411.702599995,-10303.86896928,47068107.83363072
28,10162320.0835,650708.864,27985.3185,0.0,0.0,0.0,19564539.817,-12503.3815,16748325.2668,6736.9607,-10571.3775,135.1879272,47148112.929,-10436.1895728,47137676.7394272
29,10185471.2788,649860.7762,27846.8998,0.0,0.0,0.0,19526273.112,-12086.5108,16732261.0639,6686.9983,-10950.8323,138.47562503999998,47116313.6182,-10812.35667496,47105501.261525035
30,10022529.3365,642317.9183,27914.3235,0.0,0.0,0.0,19334286.1237,-12279.251,16720072.5442,6964.1872,-10802.073,134.6742756,46741805.1824,-10667.3987244,46731137.7836756
31,10037452.5804,644327.9913,27908.1812,0.0,0.0,0.0,19434040.4045,-12304.8078,16781106.2483,6722.1077,-10549.9467,133.08755256,46919252.7056,-10416.85914744,46908835.846452564
32,10029477.4876,643758.1758,27710.5572,0.0,0.0,0.0,19478245.845,-12480.5912,16662461.9664,6984.4138,-10483.6141,133.18754328,46836157.8546,-10350.42655672,46825807.428043276
33,9956048.3253,644333.6944,27747.2021,0.0,0.0,0.0,19577665.7164,-12947.749,16679889.5896,6890.2315,-10080.1759,133.753122,46879627.010299996,-9946.422778,46869680.587522
34,10056516.7999,646518.5284,28034.5655,0.0,0.0,0.0,19356142.3974,-13007.7954,16804288.4786,6954.3397,-9907.8879,130.98211128,46885447.3141,-9776.90578872,46875670.40831128
35,9967607.4313,643425.3225,27844.0271,0.0,0.0,0.0,19545292.8823,-12945.7631,16721489.0591,6949.5171,-10366.6949,133.20086544,46899662.4763,-10233.49403456,46889428.98226544
36,10112185.136,647284.0593,28084.0658,0.0,0.0,0.0,19300042.356,-11963.0084,16736071.1338,6750.1454,-10578.8638,132.9612012,46818453.8879,-10445.9025988,46808007.985301204
37,10081843.0322,648726.2232,28227.2087,0.0,0.0,0.0,19663585.7117,-11700.146,16654218.2619,6936.7181,-10825.1173,133.10545176,47071837.009799995,-10692.01184824,47061144.99795176
38,10137257.7161,649398.9605,28022.5906,0.0,0.0,0.0,19492161.8535,-12441.0686,16794250.3582,6888.1696,-10428.846,134.30081664,47095538.579900004,-10294.54518336,47085244.03471664
39,9998677.4536,644210.7434,27962.8567,0.0,0.0,0.0,19601259.9738,-12916.9386,16740525.5814,6912.3713,-10401.0055,134.76084192,47006632.0416,-10266.244658079999,46996365.79694191
40,10065720.1213,647840.8284,27890.1787,0.0,0.0,0.0,19441305.4546,-12511.3582,16787651.9598,6791.6401,-10623.9023,137.10216528,46964688.824700005,-10486.80013472,46954202.02456529
41,10088764.928,647751.7807,27905.6748,0.0,0.0,0.0,19416692.1349,-12668.0925,16718299.4672,6730.1809,-10314.907,134.54868384,46893476.07399999,-10180.35831616,46883295.71568383
42,9996669.8028,645498.8269,28093.2589,0.0,0.0,0.0,19425681.2835,-12006.6014,16847151.2816,6922.3104,-10724.9924,134.49928608,46938010.162700005,-10590.49311392,46927419.669586085
43,10013605.7897,645359.6584,28206.6009,0.0,0.0,0.0,19615892.5182,-12537.2174,16801231.9192,6901.0875,-10149.3066,131.38584984,47098660.35649999,-10017.92075016,47088642.435749836
44,10139978.6714,648631.3887,28078.8717,0.0,0.0,0.0,19451955.3641,-12212.0957,16645046.5901,6703.7527,-10732.9079,133.74111888,46908182.543000005,-10599.16678112,46897583.376218885
45,10184304.9327,648810.8038,27758.77,0.0,0.0,0.0,19444180.9955,-12540.6877,16734238.8268,6744.951,-10247.8801,132.26314176,47033498.592099994,-10115.61695824,47023382.975141756
46,10137631.9759,647577.9335,27990.6017,0.0,0.0,0.0,19409966.6168,-12617.0353,16770551.8377,6857.1597,-10431.7234,134.6065812,46987959.089999996,-10297.116818800001,46977661.9731812
47,10001498.8563,644581.2934,28140.3845,0.0,0.0,0.0,19635146.4182,-12849.5864,16715411.575,7116.6249,-10391.491,135.15848064,47019045.5659,-10256.33251936,47008789.23338064
48,9939220.2307,644565.2889,28252.8583,0.0,0.0,0.0,19568980.5943,-12694.8016,16779062.3854,7106.5697,-10313.0906,132.77122848,46954493.125700004,-10180.31937152,46944312.80632848
49,10082392.8219,646557.7733,28147.1632,0.0,0.0,0.0,19375756.5617,-12177.7377,16595038.4105,7021.9717,-10497.3366,133.62444864,46722736.9646,-10363.712151360001,46712373.25244864

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,9942271.212,643112.3193,28005.6298,0.0,0.0,0.0,19567017.7745,-12389.7337,16749752.2223,7154.887,-10596.8077,139.34514168,46924924.3112,-10457.46255832,46914466.84864168
1,9919130.6088,642795.8221,27853.9111,0.0,0.0,0.0,19344916.2854,-12950.4606,16622055.8354,7146.581,-10397.873,139.23001008,46550948.5832,-10258.64298992,46540689.940210074
2,9947895.9753,642478.9959,27614.2264,0.0,0.0,0.0,19426145.9565,-13039.906,16773875.7678,7344.1797,-10314.5778,139.08348432,46812315.1956,-10175.49431568,46802139.70128433
3,10061330.6488,644197.4384,28091.9864,0.0,0.0,0.0,19499116.3018,-12548.7746,16735312.4373,7207.7894,-10563.4666,137.57901624,46962707.8275,-10425.887583759999,46952281.93991624
4,10090154.7807,648001.9954,28000.3907,0.0,0.0,0.0,19500543.2453,-12926.679,16600800.5011,7065.7293,-10261.5995,133.38581256,46861639.9635,-10128.21368744,46851511.74981256
5,10075666.057,645999.9383,27875.6313,0.0,0.0,0.0,19481809.1075,-12285.5152,16792773.3622,7244.8651,-10551.1285,136.475496,47019083.4462,-10414.653004000002,47008668.793196
6,10023023.5166,644586.564,28099.6123,0.0,0.0,0.0,19512799.3821,-12945.2,16707172.3156,7143.6945,-10052.6012,134.84152656,46909879.8851,-9917.75967344,46899962.12542656
7,9987063.6363,645049.0678,28258.0095,0.0,0.0,0.0,19655078.0132,-12492.0676,16668719.1422,7292.0658,-10534.5214,136.34457408,46978967.86720001,-10398.17682592,46968569.69037409
8,10040412.0377,645515.9906,28235.4776,0.0,0.0,0.0,19654744.7211,-12979.1755,16732888.6209,7130.5943,-10186.7612,136.6844832,47095948.2667,-10050.0767168,47085898.1899832
9,9937196.4674,641127.3083,27795.9866,0.0,0.0,0.0,19394030.6142,-12997.6753,16657967.6907,7237.3452,-10510.2851,138.28956408,46652357.737100005,-10371.99553592,46641985.74156409
10,9960322.6881,645398.8113,28073.8214,0.0,0.0,0.0,19526897.0964,-12504.242,16855885.5625,7059.8238,-10780.221,133.45687080000002,47011133.5615,-10646.764129199999,47000486.7973708
11,10035704.0104,644937.0217,27800.0294,0.0,0.0,0.0,19391232.0724,-12914.2076,16801772.5572,7060.5998,-10396.2335,132.32939472,46895592.0833,-10263.90410528,46885328.179194726
12,9943514.0612,646392.5294,27990.8439,0.0,0.0,0.0,19480124.9371,-13188.0142,16807166.493,7168.4973,-10078.3097,132.94066608,46899169.3477,-9945.36903392,46889223.97866608
13,9968848.7159,645339.8846,28273.9046,0.0,0.0,0.0,19638819.2209,-13143.7536,16757500.3582,7176.2676,-10294.4142,135.83897352,47032814.5982,-10158.57522648,47022656.02297352
14,10027842.0397,646112.1809,28083.0477,0.0,0.0,0.0,19431724.9851,-12604.7287,16834580.0787,7082.8436,-10547.2121,137.34968759999998,46962820.447,-10409.8624124,46952410.5845876
15,10053176.5102,647684.9112,28165.438,0.0,0.0,0.0,19529128.6652,-12723.983,16782307.4679,7102.2724,-10539.0096,135.64801008,47034841.281899996,-10403.36158992,47024437.92031008
16,9991828.5193,641152.7372,28028.3171,0.0,0.0,0.0,19412533.015,-12736.3997,16715226.2632,7235.8582,-10238.1464,136.07494776,46783268.3103,-10102.07145224,46773166.23884776
17,10013138.5051,647080.3224,27850.1741,0.0,0.0,0.0,19539046.0164,-12834.1009,16713776.3245,7246.1023,-10428.6882,135.73968119999998,46935303.3439,-10292.9485188,46925010.395381205
18,10027868.1648,643523.8058,28307.4169,0.0,0.0,0.0,19639458.9893,-12948.5817,16704432.6987,7208.5576,-10322.0859,130.48162632,47037851.0514,-10191.604273680001,47027659.447126314
19,10118591.5205,644389.298,28229.1781,0.0,0.0,0.0,19537596.1203,-12508.5929,16675829.0266,7107.7833,-10490.2855,133.9816356,46999234.33389999,-10356.3038644,46988878.03003559
20,10088416.8229,643885.932,27901.8219,0.0,0.0,0.0,19467002.4668,-12759.8798,16501636.1345,7110.6305,-10469.4521,133.06813056,46723193.9288,-10336.383969440001,46712857.54483056
21,10107159.5654,644427.0113,28354.1721,0.0,0.0,0.0,19542284.7323,-12746.0538,16804536.2416,7141.1692,-10497.347,137.02128336,47121156.8381,-10360.32571664,47110796.51238336
22,10052377.3125,642507.0581,28025.3853,0.0,0.0,0.0,19643984.8976,-12785.9105,16718578.0525,7176.5894,-10400.8059,134.8762968,47079863.384899996,-10265.9296032,47069597.4552968
23,10170713.2959,648589.1012,28013.9938,0.0,0.0,0.0,19525313.2566,-12824.04,16762388.6729,7175.4584,-10433.5566,137.37559752,47129369.738800004,-10296.18100248,47119073.55779753
24,10048051.4026,645938.3276,27976.0881,0.0,0.0,0.0,19447328.8352,-12547.1212,16665315.0743,7129.1782,-10078.4403,133.42434264,46829191.7848,-9945.01595736,46819246.76884264
25,9985396.2251,645517.0117,28153.4438,0.0,0.0,0.0,19363691.1848,-12499.9192,16852573.2355,7192.7695,-10594.2953,133.05027672,46870023.95120001,-10461.24502328,46859562.70617673
26,10112792.0146,650016.9965,27751.4751,0.0,0.0,0.0,19445874.8967,-12595.1338,16784983.276,7063.9272,-10533.9414,133.90233048000002,47015887.4523,-10400.03906952,47005487.41323048
27,10106591.1727,644718.9395,28293.4051,0.0,0.0,0.0,19635927.3183,-12519.9127,16667386.5701,7099.8358,-10489.8933,135.50396112,47077497.3288,-10354.389338879999,47067142.93946113
28,10162141.8153,650548.0219,27961.0725,0.0,0.0,0.0,19563951.6069,-12648.877,16748320.1972,7042.4187,-10613.4882,136.83438936000002,47147316.255499996,-10476.65381064,47136839.60168935
29,10185293.4953,649701.1351,27821.4733,0.0,0.0,0.0,19525707.0367,-12224.5469,16732254.1194,6993.0148,-10992.6724,140.34194928,47115545.727699995,-10852.33045072,47104693.397249274
30,10022356.1866,642147.2954,27888.7277,0.0,0.0,0.0,19333544.4877,-12427.4356,16720066.5463,7268.4008,-10836.0299,136.36245456,46740844.2089,-10699.66744544,46730144.54145456
31,10037300.7486,644165.9942,27884.5849,0.0,0.0,0.0,19433447.011,-12464.0967,16781100.8491,7027.948,-10580.2782,134.77827312,46918463.0391,-10445.49992688,46908017.53917312
32,10029300.6122,643584.7073,27685.5846,0.0,0.0,0.0,19477575.226,-12616.2661,16662456.8113,7286.2188,-10525.4019,134.74859112,46835272.894099995,-10390.65330888,46824882.24079111
33,9955863.4833,644171.1915,27722.9687,0.0,0.0,0.0,19577112.398,-13087.3985,16679883.1595,7193.5018,-10134.494,135.73288008,46878859.304299995,-9998.76111992,46868860.54318007
34,10056330.2965,646362.4773,28010.6734,0.0,0.0,0.0,19355444.333,-13134.2556,16804281.8488,7260.3957,-9957.148,132.46437744,46884555.769099995,-9824.68362256,46874731.085477434
35,9967438.0645,643257.7641,27818.7389,0.0,0.0,0.0,19544691.0501,-13074.8855,16721482.8552,7257.6231,-10427.8661,134.74408896,46898871.2104,-10293.122011039999,46888578.088388965
36,10112007.6332,647110.9836,28058.5258,0.0,0.0,0.0,19299408.5357,-12090.373,16736065.4313,7053.5568,-10632.822,134.48902103999998,46817614.2934,-10498.33297896,46807115.96042104
37,10081667.133,648576.0809,28202.041,0.0,0.0,0.0,19662981.301,-11844.117,16654212.7954,7240.0013,-10863.6456,134.98005096,47071035.2356,-10728.665549039999,47060306.57005096
38,10137085.5248,649239.436,27997.9247,0.0,0.0,0.0,19491631.8896,-12587.3334,16794243.3066,7192.9714,-10465.6606,136.29368232000002,47094803.7197,-10329.36691768,47084474.352782324
39,9998505.0171,644038.0133,27937.7981,0.0,0.0,0.0,19600683.2306,-13071.54,16740520.723,7215.0065,-10437.594,136.68678144,47005828.2486,-10300.90721856,46995527.341381446
40,10065562.3963,647673.2898,27866.0354,0.0,0.0,0.0,19440206.9959,-12655.315,16787647.083,7095.6321,-10667.4396,139.09508423999998,46963396.1175,-10528.34451576,46952867.772984244
41,10088591.2201,647585.718,27881.1961,0.0,0.0,0.0,19415931.5506,-12822.1541,16718293.7047,7035.3257,-10351.3306,136.44129239999998,46892496.5611,-10214.889307599999,46882281.671792395
42,9996517.0061,645338.1589,28069.4286,0.0,0.0,0.0,19425027.0774,-12124.5824,16847145.3817,7230.8951,-10783.7343,136.3098312,46937203.3654,-10647.4244688,46926555.9409312
43,10013431.9194,645208.3701,28180.4155,0.0,0.0,0.0,19615182.4832,-12678.3429,16801226.662,7206.0287,-10193.741,132.96528,47097757.536,-10060.77572,47087696.76028
44,10139801.2254,648468.7557,28055.2754,0.0,0.0,0.0,19451336.8568,-12367.4793,16645039.1334,7012.3875,-10762.8271,135.37900295999998,46907346.15490001,-10627.44809704,46896718.706802964
45,10184132.6635,648643.2223,27733.9635,0.0,0.0,0.0,19443618.4364,-12689.2991,16734231.2059,7054.5056,-10290.6421,133.82202096,47032724.6981,-10156.820079039999,47022567.878020965
46,10137442.1414,647408.2773,27966.4269,0.0,0.0,0.0,19409213.9399,-12748.6308,16770547.6598,7160.7534,-10480.0275,136.51372512,46986990.567899995,-10343.51377488,46976647.05412511
47,10001344.3917,644415.0925,28115.406,0.0,0.0,0.0,19634507.3045,-12994.1694,16715405.8845,7421.4988,-10438.5193,137.01650831999999,47018215.408599995,-10301.502791679999,47007913.905808315
48,9939041.7993,644405.2841,28226.5589,0.0,0.0,0.0,19568445.487,-12825.3394,16779056.5912,7413.8527,-10366.0504,134.5366296,46953764.2338,-10231.5137704,46943532.72002961
49,10082213.0021,646389.7079,28122.2536,0.0,0.0,0.0,19375061.8444,-12320.0624,16595032.7709,7327.4057,-10552.8854,135.09532439999998,46721826.922199994,-10417.7900756,46711409.132124394

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,185.9885,159.3737,25.7439,0.0,0.0,0.0,-1.775,149.892,6.2659,-304.443,-32.94,2.47540536,221.04600000000005,-30.464594639999998,190.58140536000005
1,192.1717,167.8578,26.087,0.0,0.0,0.0,-2.3289,151.378,6.6533,-304.2337,-32.3743,2.43922824,237.5852,-29.93507176,207.65012824
2,171.1642,155.0021,25.1732,0.0,0.0,0.0,-1.6161,150.4558,5.4312,-304.8131,-32.8454,2.50477992,200.79729999999995,-30.340620079999997,170.45667991999997
3,168.5592,178.7701,24.4424,0.0,0.0,0.0,-2.1859,151.5698,5.107,-305.7254,-32.8081,2.50155648,220.53720000000004,-30.30654352,190.23065648000005
4,175.606,159.9634,25.7403,0.0,0.0,0.0,-1.9984,152.4045,7.3872,-305.3085,-32.5691,2.44709136,213.79449999999997,-30.122008639999997,183.67249135999998
5,175.1608,162.5192,26.4453,0.0,0.0,0.0,-1.5359,149.6939,5.5584,-303.59,-31.802,2.51739,214.25169999999997,-29.28461,184.96708999999998
6,168.8951,163.9984,26.3034,0.0,0.0,0.0,-2.6403,151.3519,4.9648,-305.1594,-33.4092,2.51718624,207.71389999999997,-30.892013759999998,176.82188623999997
7,175.3566,163.7169,23.9302,0.0,0.0,0.0,-1.5539,152.6779,5.4834,-305.951,-33.0628,2.4575508,213.66009999999994,-30.605249200000003,183.05485079999994
8,179.2859,167.0889,25.7172,0.0,0.0,0.0,-1.7709,153.7398,5.9556,-308.3441,-31.9967,2.48429448,221.67239999999993,-29.51240552,192.1599944799999
9,170.8106,164.0779,27.2794,0.0,0.0,0.0,-1.9184,150.7763,6.6408,-304.9349,-32.8058,2.4686424000000002,212.7317,-30.337157599999998,182.39454239999998
10,188.4016,159.1005,26.4186,0.0,0.0,0.0,-2.2057,148.8842,5.6175,-301.4824,-34.2307,2.4875388,224.73430000000008,-31.7431612,192.99113880000007
11,173.7002,168.2257,23.4253,0.0,0.0,0.0,-1.9856,152.2811,6.2913,-306.8828,-33.212,2.49511752,215.0552,-30.716882480000002,184.33831752000003
12,161.6226,163.4807,25.6578,0.0,0.0,0.0,-2.1451,151.0172,5.1325,-303.9781,-32.7801,2.4776467199999996,200.7876,-30.302453279999998,170.48514672
13,178.1885,158.5229,26.4823,0.0,0.0,0.0,3.0413,149.5374,6.9337,-304.1759,-32.0419,2.4768921600000002,218.5302000000001,-29.56500784,188.9651921600001
14,174.5387,159.1499,25.1715,0.0,0.0,0.0,-1.1373,152.2737,6.1868,-305.9334,-32.6484,2.4397862399999997,210.2498999999999,-30.208613760000002,180.0412862399999
15,204.0504,159.5951,25.1596,0.0,0.0,0.0,-1.3268,149.5855,5.5334,-300.6196,-34.4231,2.4804410399999997,241.97760000000005,-31.94265896,210.03494104000004
16,171.7541,169.7739,24.2357,0.0,0.0,0.0,-2.1255,155.3963,7.1219,-311.1503,-33.0612,2.43129096,215.00609999999995,-30.62990904,184.37619095999997
17,175.8653,166.4945,26.3451,0.0,0.0,0.0,-2.7108,149.6691,5.0707,-301.9885,-33.7557,2.49035184,218.74539999999996,-31.26534816,187.48005183999996
18,183.2188,162.1574,24.3957,0.0,0.0,0.0,-1.8123,149.5115,6.0645,-302.3766,-33.4514,2.48565816,221.15899999999993,-30.96574184,190.1932581599999
19,181.9746,175.9907,25.0239,0.0,0.0,0.0,-2.5752,152.879,6.1325,-305.4756,-33.0913,2.487726,233.94990000000007,-30.603574,203.3463260000001
20,177.4359,155.2666,25.286,0.0,0.0,0.0,-0.6242,150.2871,4.4959,-303.8118,-33.0912,2.50059384,208.33549999999997,-30.59060616,177.74489383999995
21,156.8992,160.6818,25.6965,0.0,0.0,0.0,-1.1414,150.113,6.3715,-304.8932,-31.8583,2.4841583999999997,193.7274000000001,-29.3741416,164.35325840000013
22,187.6881,157.1498,24.7447,0.0,0.0,0.0,-1.1456,150.6964,5.7502,-303.9283,-33.32,2.45970432,220.95530000000002,-30.86029568,190.09500432000004
23,195.5584,154.3785,25.2697,0.0,0.0,0.0,0.1676,150.8269,5.8286,-303.2422,-34.401,2.4748631999999997,228.78750000000002,-31.926136800000002,196.8613632
24,168.2497,163.8364,25.5508,0.0,0.0,0.0,-2.1519,151.0923,5.7024,-305.4188,-33.1951,2.4762218399999996,206.86089999999996,-30.718878159999996,176.14202183999996
25,163.6506,161.4352,24.8527,0.0,0.0,0.0,-1.5444,152.1398,6.3084,-307.9285,-31.9794,2.49106536,198.91380000000004,-29.488334639999998,169.42546536000003
26,165.4708,161.9191,25.6448,0.0,0.0,0.0,-2.9163,154.058,5.722,-309.6659,-33.4641,2.48151816,200.23249999999996,-30.98258184,169.24991815999996
27,200.5695,162.1121,23.8652,0.0,0.0,0.0,-2.2306,152.9173,6.1178,-306.1229,-33.1731,2.4492347999999997,237.22840000000002,-30.7238652,206.50453480000002
28,178.2681,160.842,24.246,0.0,0.0,0.0,-1.6328,152.2574,5.0696,-305.458,-33.2097,2.47957992,213.59229999999997,-30.73012008,182.86217991999996
29,177.7835,159.6412,25.4264,0.0,0.0,0.0,-1.6856,152.3848,6.9445,-306.0165,-33.8714,2.43599472,214.47829999999993,-31.43540528,183.04289471999994
30,173.1499,170.6229,25.5958,0.0,0.0,0.0,-1.5826,149.9557,5.9979,-304.2136,-32.6379,2.48955408,219.5259999999999,-30.14834592,189.3776540799999
31,151.8318,161.9971,23.5962,0.0,0.0,0.0,-2.5576,152.187,5.3992,-305.8403,-33.1006,2.4835312800000002,186.6134,-30.61706872,155.99633128000002
32,176.8754,173.4684,24.9726,0.0,0.0,0.0,-1.0573,148.8432,5.1551,-301.805,-32.6432,2.5004448,226.45239999999995,-30.1427552,196.30964479999994
33,184.842,162.5029,24.2334,0.0,0.0,0.0,-1.2175,151.0047,6.4301,-303.2703,-34.0431,2.4741561599999997,224.52530000000013,-31.568943840000003,192.95635616000013
34,186.5034,156.0511,23.8921,0.0,0.0,0.0,-2.2734,152.2713,6.6299,-306.056,-34.8544,2.38308984,217.0184000000001,-32.47131016,184.5470898400001
35,169.3668,167.5583,25.2883,0.0,0.0,0.0,-1.2506,152.702,6.2039,-308.106,-31.1495,2.4817824,211.7627,-28.6677176,183.0949824
36,177.5028,173.0757,25.54,0.0,0.0,0.0,-2.1303,149.031,5.7025,-303.4113,-33.9082,2.5028568,225.31040000000007,-31.4053432,193.90505680000007
37,175.8992,150.1423,25.1677,0.0,0.0,0.0,-2.4185,150.4267,5.4665,-303.2832,-33.7246,2.47178952,201.40070000000009,-31.25281048,170.14788952000006
38,172.1913,159.5245,24.666,0.0,0.0,0.0,-0.9429,150.6732,7.0515,-304.8019,-31.5733,2.48281632,208.36169999999998,-29.09048368,179.27121632
39,172.4365,172.7302,25.0586,0.0,0.0,0.0,-1.2426,149.7927,4.8584,-302.6352,-32.9703,2.50373736,220.99859999999995,-30.466562640000003,190.53203735999995
40,157.7249,167.5386,24.1433,0.0,0.0,0.0,-1.0346,150.2558,4.8768,-303.992,-33.8345,2.4799211999999997,199.51280000000003,-31.3545788,168.15822120000004
41,173.7079,166.0627,24.4788,0.0,0.0,0.0,-2.5066,151.6266,5.7626,-305.1448,-33.067,2.48333616,213.9872000000001,-30.58366384,183.40353616000007
42,152.7967,160.6679,23.8303,0.0,0.0,0.0,-2.1701,152.5265,5.8999,-308.5847,-32.5778,2.49717384,184.96650000000005,-30.080626160000005,154.88587384000004
43,173.8703,151.2883,26.1854,0.0,0.0,0.0,-2.2437,151.3496,5.2572,-304.9411,-34.1275,2.49943896,200.76600000000002,-31.62806104,169.13793896
44,177.4459,162.633,23.5963,0.0,0.0,0.0,-2.6899,154.1882,7.4567,-308.6348,-33.1282,2.42845632,213.99539999999985,-30.69974368,183.29565631999986
45,172.2693,167.5816,24.8065,0.0,0.0,0.0,-2.0483,153.5788,7.6209,-309.5546,-32.5102,2.48309064,214.25420000000014,-30.027109359999997,184.22709064000014
