GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
6,10043334.5531,642988.5597,28390.338,0.0,0.0,0.0,19633122.8701,-15650.1111,16651638.6039,7582.8444,-11654.4985,185.06860992,46991407.6581,-11469.42989008,46979938.22820993
7,10128391.35,644612.4893,28405.5726,0.0,0.0,0.0,19549447.8787,-15636.9466,16632040.2539,7492.9903,-11334.2258,184.0346208,46974753.588199995,-11150.191179200001,46963603.397020794
8,10102524.7935,644918.3769,28328.2648,0.0,0.0,0.0,19419080.5829,-15826.934,16716980.5009,7748.1445,-11390.7849,178.4957256,46903753.7295,-11212.2891744,46892541.4403256
9,10008028.3564,641904.1415,28230.477,0.0,0.0,0.0,19472011.6308,-15831.5587,16833932.1047,7769.816,-11300.4717,177.60797064000002,46976044.967700005,-11122.86372936,46964922.10397065
10,10114418.6312,644355.2011,28603.8615,0.0,0.0,0.0,19434801.3256,-15799.3991,16783103.4937,7630.3929,-11451.9027,179.00811504,46997113.506900005,-11272.89458496,46985840.612315044
11,10096335.325,645476.1552,28379.2747,0.0,0.0,0.0,19451690.2832,-15083.6299,16656078.4826,7541.2814,-11810.5072,185.08924872,46870417.1722,-11625.41795128,46858791.754248716
12,10177194.7809,644889.8386,28242.7751,0.0,0.0,0.0,19537468.2511,-14716.6122,16679996.131,7486.579,-12005.5341,183.97965168,47060561.7435,-11821.554448320001,47048740.18905168
13,10201679.2177,649639.6444,28374.4182,0.0,0.0,0.0,19464931.7124,-15499.5563,16766496.1377,7588.2842,-11721.899,182.59893504,47103209.8583,-11539.30006496,47091670.55823504
14,10097714.964,641466.4467,28499.8499,0.0,0.0,0.0,19482368.1722,-15343.1301,16718344.3596,7574.5228,-11707.0453,181.2819636,46960625.185100004,-11525.7633364,46949099.42176361
15,10074861.801,642802.3583,28236.1768,0.0,0.0,0.0,19439512.3231,-15379.7702,16794032.1426,7723.2912,-11461.3876,178.59129264,46971788.322799996,-11282.79630736,46960505.52649264
16,10059296.7495,642168.5067,28271.4894,0.0,0.0,0.0,19565380.7954,-15792.2375,16746395.3595,7751.1843,-11471.9898,184.506858,47033471.8473,-11287.482941999999,47022184.364358
17,10104957.6184,643859.7649,28704.9075,0.0,0.0,0.0,19492065.1804,-15752.5403,16755979.0193,7614.2498,-11678.6567,183.27031992,47017428.199999996,-11495.386380079999,47005932.81361991
18,10061413.4096,644253.1433,28501.4878,0.0,0.0,0.0,19341047.7386,-15615.0049,16731512.8025,7623.2292,-11629.904,181.01754359999998,46798736.8061,-11448.8864564,46787287.9196436
19,10145126.3916,643591.1111,28291.5209,0.0,0.0,0.0,19517642.566,-14782.8403,16788552.1849,7487.1126,-11938.5574,182.79049895999998,47115908.046799995,-11755.76690104,47104152.27989895
20,10040156.3966,640202.2609,28100.8604,0.0,0.0,0.0,19529984.8399,-15522.0712,16786403.0286,7732.6353,-11903.5304,179.87562144,47017057.950500004,-11723.65477856,47005334.29572144
21,10136825.1758,646170.2989,28317.3438,0.0,0.0,0.0,19458746.4694,-14773.2285,16785382.4834,7430.8404,-12028.9338,180.56262024,47048099.3832,-11848.37117976,47036251.01202024
22,10029958.8138,644119.0241,28300.6516,0.0,0.0,0.0,19478281.1902,-14918.0182,16589924.9369,7648.7344,-12156.5216,185.34132432,46763315.3328,-11971.18027568,46751344.15252432
23,10062093.0451,642980.1189,28375.6062,0.0,0.0,0.0,19553652.9969,-14889.9829,16741974.2485,7716.5008,-12094.8655,178.69599936,47021902.5335,-11916.16950064,47009986.36399936
24,10055307.5686,643672.8255,28400.3114,0.0,0.0,0.0,19588721.8973,-15127.4629,16639093.7936,7571.8079,-12175.4076,187.44230592,46947640.7414,-11987.96529408,46935652.776105925

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,44.0562,51.797,21.5464,0.0,0.0,0.0,-4.4167,0.8173,13.4815,3.1268,-17.9628,3.47442192,130.40849999999998,-14.48837808,115.92012191999997
1,35.1537,43.3839,20.0612,0.0,0.0,0.0,-2.0787,2.827,11.8097,0.6534,-17.6869,3.3159707999999997,111.81020000000001,-14.370929200000003,97.4392708
2,44.4193,43.2852,20.5017,0.0,0.0,0.0,-6.8698,0.4557,12.5836,0.4777,-16.5162,3.2766962399999997,114.8534,-13.239503760000002,101.61389624
3,38.804,47.5771,18.8276,0.0,0.0,0.0,-1.456,-0.9067,12.6178,2.5695,-16.0446,3.2131908,118.03330000000001,-12.8314092,105.20189080000002
4,44.75,44.5224,19.2171,0.0,0.0,0.0,-5.663,-2.1954,15.6213,6.0598,-16.8226,3.3094389599999996,122.3122,-13.513161040000002,108.79903895999999
5,39.0142,47.5161,20.4089,0.0,0.0,0.0,-5.0114,-4.5797,14.1616,5.4124,-16.6509,3.31427304,116.92210000000001,-13.33662696,103.58547304000002
6,40.4558,41.5807,18.9606,0.0,0.0,0.0,-6.3192,-0.4056,14.773,2.6082,-16.9883,3.2598820799999997,111.6535,-13.728417919999998,97.92508208
7,45.7666,47.6846,21.1259,0.0,0.0,0.0,-4.364,-1.2617,13.6162,4.3783,-16.6323,3.23247528,126.9459,-13.399824720000002,113.54607528
8,43.9595,43.9849,18.4595,0.0,0.0,0.0,-2.2916,0.1465,14.2687,4.9927,-18.155,3.42415224,123.52019999999999,-14.730847760000001,108.78935223999999
9,40.9738,52.3262,22.0926,0.0,0.0,0.0,-4.1694,-4.0335,16.0263,8.8441,-17.5503,3.33744912,132.0601,-14.21285088,117.84724912000001
10,60.4833,43.506,26.0203,0.0,0.0,0.0,-4.4043,-6.4187,17.3049,7.3532,-15.8525,3.3158556,143.8447,-12.5366444,131.3080556
11,48.456,44.7356,20.2907,0.0,0.0,0.0,-5.2018,-1.5524,12.9657,5.8127,-18.0217,3.3685848,125.50649999999999,-14.653115199999998,110.85338479999999
12,40.7098,45.0599,20.0366,0.0,0.0,0.0,-2.8152,-3.5592,12.8139,5.1724,-16.3184,3.28496544,117.41819999999998,-13.03343456,104.38476543999998
13,48.6547,48.114,19.7436,0.0,0.0,0.0,-5.3672,-1.2875,15.1947,1.8419,-15.5605,3.2081385599999996,126.8942,-12.35236144,114.54183855999999
14,44.7798,42.3125,21.9133,0.0,0.0,0.0,-4.974,-2.8678,13.778,5.4141,-15.9148,3.272724,120.35589999999999,-12.642076,107.71382399999999
15,47.3085,45.8338,20.7745,0.0,0.0,0.0,-5.5949,0.187,13.7716,1.7841,-16.3405,3.346038,124.06460000000001,-12.994461999999999,111.07013800000001
16,33.9722,44.8912,16.6722,0.0,0.0,0.0,-5.4874,-0.4395,12.8844,1.4239,-15.7432,3.28139136,103.91700000000002,-12.46180864,91.45519136000001
17,38.15,42.094,18.55,0.0,0.0,0.0,-1.5375,-3.2274,14.4083,4.3157,-14.9717,3.30506424,112.75309999999999,-11.66663576,101.08646424
18,47.6152,54.8095,22.5103,0.0,0.0,0.0,-5.2198,-6.5557,13.6899,8.2457,-17.1755,3.35962512,135.0951,-13.815874879999999,121.27922512
19,48.7799,42.2188,17.7593,0.0,0.0,0.0,-4.1065,-0.9512,15.6355,1.3722,-14.9733,3.31386624,120.70800000000001,-11.65943376,109.04856624000001
20,37.3196,47.5442,19.609,0.0,0.0,0.0,-5.3146,-2.6272,13.4277,3.9231,-16.5338,3.2759359200000002,113.88180000000001,-13.25786408,100.62393592000001
21,46.777,46.0521,18.5496,0.0,0.0,0.0,-5.7019,-0.644,13.3628,1.9575,-15.491,3.32324064,120.3531,-12.16775936,108.18534063999999
22,44.4307,49.4066,21.502,0.0,0.0,0.0,-2.6364,-3.2313,13.7495,5.1194,-16.8313,3.31134336,128.3405,-13.519956639999998,114.82054335999999
23,42.424,44.5641,20.8693,0.0,0.0,0.0,-4.942,-0.6872,12.9706,1.8538,-16.3263,3.2647780799999997,117.05260000000001,-13.06152192,103.99107808000001
24,41.4651,42.8685,18.2318,0.0,0.0,0.0,-4.1894,3.8802,13.8582,-1.906,-18.3697,3.52104552,114.20839999999997,-14.848654480000002,99.35974551999996

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-4.738538450510532e-10,2.049205249932129e-11,-7.318590178329032e-13,0.0,0.0,0.0,-18.702200001049043,-2.893000000001234,-0.00010000193119097389,0.00010000000020538025,55.631599999999466,-3.3051952800000235,-21.59520000880954,52.32640471999996,30.73120471398984
1,1.5377992212961544e-09,1.5276668818842154e-11,9.947598300641403e-14,0.0,0.0,0.0,-18.685900001275538,3.119399999998903,-0.0001000006616109772,-0.00010000000005527809,59.51730000000074,-3.9666693599999947,-15.566699998271474,55.55063064000174,39.98393063431425
2,-7.480380759261607e-10,4.2092551666428335e-11,7.105427357601002e-13,0.0,0.0,0.0,-4.73379999909997,-4.007199999999578,-4.5299586304281547e-10,-9.999999983412167e-05,65.95250000000121,-4.575391200000006,-8.741099998915189,61.377108800001295,52.63600879489971
3,-4.6193804337235633e-10,-5.030642569181509e-12,5.293543381412746e-13,0.0,0.0,0.0,-17.235199999302626,-8.459399999999277,1.055001419558721e-09,0.00010000000071874737,66.24720000000053,-4.257079919999988,-25.694499994385254,61.990120079999485,36.29562008768242
4,0.0,1.6207479802687885e-11,1.666222715357435e-12,0.0,0.0,0.0,-20.607399998873472,-6.803200000000807,-3.027915695952288e-09,-9.999999929721781e-05,53.413799999998936,-3.8481191999999904,-27.410700005900864,49.56568079999818,22.154980795125056
5,9.238476650352823e-11,-9.999993853426759e-05,9.9999999651601e-05,0.0,0.0,0.0,-11.252399998909235,-5.630600000000643,1.1563301427486294e-09,-0.00010000000004062315,65.66530000000003,-4.53639383999997,-16.88309999547006,61.12890615999903,44.2458061558451
6,5.781615186606359e-10,4.9546144964551786e-11,9.999999963383743e-05,0.0,0.0,0.0,-16.59419999809861,3.692600000000262,4.47037962203467e-11,-3.304023721284466e-13,59.13879999999973,-4.601634480000018,-12.901499995946878,54.53716552000006,41.635665521091866
7,9.999957084971811e-05,9.99999834192522e-05,-9.094947017729282e-13,0.0,0.0,0.0,-21.153200000584125,2.149599999999718,-0.00010000164508738862,-0.00010000000080356841,55.43919999999959,-4.31486352,-19.00359999325275,51.124336479999585,32.12073649169085
8,-1.19207754778472e-10,-7.693046200074605e-11,8.455458555545192e-13,0.0,0.0,0.0,-13.641799997651578,2.9676999999999825,-1.0132872318990849e-10,-2.1405099914773018e-13,40.670199999999824,-4.111477920000015,-10.674100004923332,36.55872208000078,25.884622080292488
9,-1.9669244011311093e-10,1.043076736095827e-11,-5.3290705182007514e-14,0.0,0.0,0.0,-3.2696000030398364,-1.382000000000975,1.889468137505901e-09,0.00010000000045629065,50.689299999999214,-3.9262161600000502,-4.651500004923349,46.763083840000355,42.111583836850514
10,-0.00010000126361831008,5.2153836804791354e-11,1.3500311979441904e-13,0.0,0.0,0.0,19.02320000104904,-2.6592000000002267,-1.99079508433897e-09,9.99999997626233e-05,53.02120000000017,-4.059426960000004,16.363999993789207,48.96177303999946,65.32577303998414
11,2.38415509556944e-10,1.4530598946294049e-11,-2.2595258997171186e-12,0.0,0.0,0.0,-26.92480000100732,-10.96480000000023,5.245208711812666e-10,9.99999996968981e-05,67.10429999999972,-4.238045280000015,-37.88950000876187,62.86625471999946,24.976754717784132
12,1.2338148280832684e-09,-0.00010000007003441169,-5.471179065352771e-13,0.0,0.0,0.0,-4.347300001490116,-9.010200000000314,-9.999848306208037e-05,3.801403636316536e-13,61.373699999999985,-4.380942239999989,-13.3577000040531,56.99275776000066,43.63505776100071
13,-1.609308242223051e-10,-0.00010000000334997594,1.6058265828178264e-12,0.0,0.0,0.0,-27.93909999935627,-6.450699999999779,-1.055001419558721e-09,3.5060843117662444e-13,47.29449999999856,-4.1131346399999895,-34.38989999426603,43.18136535999828,8.791465368375256
14,-3.3080738148782984e-10,0.0,1.6342482922482304e-13,0.0,0.0,0.0,-20.33240000104904,-5.332099999999616,-9.983782689459986e-10,-3.8191672047105385e-14,57.6637000000005,-4.891823280000029,-25.664500008487693,52.77187672000028,27.107376706064713
15,9.999917447345297e-05,2.2168933355715126e-11,-4.654054919228656e-13,0.0,0.0,0.0,-13.71139999935627,1.2911000000002677,5.602842634289118e-10,0.00010000000005527809,47.24070000000004,-4.336954560000017,-12.420099990284456,42.90374543999985,30.483645439099774
16,-1.2040146657454898e-09,-4.544631337921601e-11,-0.00010000000022714062,0.0,0.0,0.0,19.885599997842313,-0.3359000000004453,-1.066922550307936e-09,-9.999999951681993e-05,50.7388000000002,-4.442030639999999,19.54949999171494,46.2967693599998,65.8462693531481
17,3.7253045093166293e-10,4.097699957128498e-11,-7.283063041541027e-13,0.0,0.0,0.0,36.842800001055004,-12.367699999998639,-0.00010000051856096093,-9.999999918619551e-05,65.75399999999894,-4.704030720000013,24.47490000011922,61.0499692799979,85.52486928667093
18,-1.1623058071563719e-10,-2.6076918402395677e-11,-9.999999937804205e-05,0.0,0.0,0.0,9.398699999707937,3.1992999999994236,9.999947845962254e-05,0.00010000000060017555,53.727800000001196,-4.261990319999992,12.598099999630449,49.46580967999975,62.063909678109525
19,-5.00676833325997e-10,-0.00010000003148036285,1.531219595563016e-12,0.0,0.0,0.0,-5.714600000292063,-15.778600000000978,-9.999904036561702e-05,-2.0672352718520415e-13,75.93769999999893,-4.421563199999998,-21.49339998829366,71.51613679999905,50.02273681469035
20,-8.851301913637144e-10,3.915090474038152e-12,3.765876499528531e-13,0.0,0.0,0.0,-8.52329999783039,-12.819899999999409,1.7464163448721592e-09,-2.3092638912203256e-14,53.15419999999979,-4.1768287200000085,-21.343200002241147,48.977371279999495,27.634171280264923
21,7.003535529293003e-10,-2.8315128020039992e-11,2.099653784171096e-12,0.0,0.0,0.0,-20.318899998193977,-7.058100000000428,-9.99995946884269e-05,-4.729550084903167e-13,61.568000000001135,-3.8199196800000035,-27.377099996483324,57.7480803200017,30.370980325290077
22,3.7550762499449775e-10,9.999993406495378e-05,4.085620730620576e-13,0.0,0.0,0.0,13.308899999403954,-3.309599999999965,8.493667991160692e-10,-4.1300296516055823e-13,45.449899999999786,-4.336724880000025,9.999400001883515,41.113175120000356,51.112575124914315
23,5.811457981508283e-10,-4.04227762373921e-11,2.113864638886298e-12,0.0,0.0,0.0,-20.46800000014901,-6.587999999998222,-3.4868641307639336e-10,-9.999999942800208e-05,48.75569999999908,-3.9584995200000184,-27.056099992191804,44.797200480000456,17.74110048884002
24,-3.1888447438177536e-10,-1.7692514120426495e-11,1.3855583347321954e-12,0.0,0.0,0.0,-19.746099999672175,-1.1945999999992956,-1.2636185431347258e-09,5.084821452783217e-14,52.82130000000033,-3.8582042399999907,-20.940700005853145,48.96309576000039,28.02239574974348


