#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
620000,-21707798.619730756,300.1400676542387,6.28
630000,-21715551.900980756,300.7501875289664,6.28
640000,-21711213.932230756,300.880590108511,6.28
650000,-21718234.057230756,300.67402156367524,6.28
660000,-21709915.119730756,299.9880156378051,6.28
670000,-21711598.338480756,300.34339090126616,6.28
680000,-21707495.900980756,300.3864909771775,6.28
690000,-21711514.588480756,300.27969866572084,6.28
700000,-21703659.057230756,300.21216218687175,6.28
710000,-21705759.307230756,300.31997733193737,6.28
720000,-21708437.869730756,299.67884077434667,6.28
730000,-21708248.432230756,300.351836529949,6.28
740000,-21705812.182230756,300.6831061229464,6.28
750000,-21713781.244730756,300.08595408930415,6.28
760000,-21711229.682230756,300.474224209529,6.28
770000,-21716740.057230756,300.49246382246935,6.28
780000,-21711294.025980756,300.77578617700334,6.28
790000,-21711279.994730756,300.17429586733175,6.28
800000,-21715039.338480756,300.60390656173047,6.28
810000,-21710554.432230756,299.89985978077806,6.28
820000,-21710283.682230756,300.07965169725605,6.28
830000,-21711986.994730756,300.46329336723016,6.28
840000,-21713395.619730756,300.30152885658185,6.28
850000,-21709305.025980756,300.2200803144359,6.28
860000,-21713263.744730756,299.56358498865166,6.28
870000,-21706610.775980756,299.9851945425734,6.27
880000,-21718740.775980756,300.26512800447523,6.27
890000,-21710380.869730756,300.3460447205074,6.27
900000,-21713258.682230756,300.06784012091225,6.27
910000,-21712950.650980756,300.18080439147656,6.27
920000,-21709999.244730756,300.21220420200876,6.27
930000,-21714960.650980756,299.7715110260765,6.27
940000,-21709308.244730756,300.28205445411237,6.27
950000,-21716041.900980756,300.409282152433,6.27
960000,-21715972.963480756,300.40089382527276,6.27
970000,-21715906.088480756,300.15347578181076,6.27
980000,-21712155.807230756,300.58767950086974,6.27
990000,-21712453.400980756,300.2153346049407,6.27
1000000,-21714851.900980756,300.51661359544386,6.27
1010000,-21715036.588480756,300.225670027831,6.27
1020000,-21716484.838480756,299.74930313100214,6.27
1030000,-21712349.775980756,300.2489777205053,6.27
1040000,-21706604.619730756,300.5868584147111,6.27
1050000,-21711927.275980756,300.72514122308144,6.27
1060000,-21710502.619730756,301.01416737085844,6.27
1070000,-21701313.932230756,299.89759746458,6.27
1080000,-21709554.338480756,300.2479822375199,6.27
1090000,-21711920.932230756,300.1313073648764,6.27
1100000,-21720724.400980756,300.2945136294098,6.27
1110000,-21714249.775980756,300.5152995922817,6.27
1120000,-21712128.682230756,300.130774429462,6.27
1130000,-21719094.682230756,299.87326465382114,6.27
1140000,-21715958.494730756,300.3461715355827,6.27
1150000,-21719056.150980756,300.4304371771539,6.27
1160000,-21720269.088480756,300.0108185966918,6.27
1170000,-21716786.619730756,300.8188955406555,6.27
1180000,-21716965.588480756,300.4964853685589,6.27
1190000,-21711011.994730756,300.39068880318337,6.27
1200000,-21710797.275980756,300.5056166746728,6.27
1210000,-21717334.588480756,300.0836022174736,6.27
1220000,-21713047.432230756,299.8901631741271,6.27
1230000,-21712137.213480756,300.59917249002785,6.27
1240000,-21715669.588480756,300.01347997693824,6.27
1250000,-21717069.963480756,300.02141047989477,6.27
1260000,-21709050.463480756,300.1091460061096,6.27
1270000,-21718942.713480756,300.70757773259436,6.27
1280000,-21718425.213480756,300.74451639072896,6.27
1290000,-21715303.463480756,300.5167115272797,6.27
1300000,-21722114.932230756,300.2802484502203,6.27
1310000,-21720328.338480756,300.34661550063475,6.27
1320000,-21720612.213480756,300.435294806491,6.27
1330000,-21720091.213480756,300.4602197679912,6.27
1340000,-21722946.400980756,300.1580870316507,6.27
1350000,-21718332.307230756,300.65619893731053,6.27
