geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BLID,0.0,,,,,
BLK,2.5498538647101525,1.4237429978739347,1.105481929268541,1.2878935061525392,0.1977830363119295,
BLM,916.7330523083988,-0.9604662406234027,0.18565758460844017,-5.173320781098532,2.2996969823006516e-07,3.076227396371161e-06
BLMH,1916.6672750537773,-0.1762416912286861,0.12681807744119172,-1.389720572845091,0.16461374513183236,0.29863172876260813
BLNK,0.12495312725183262,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BLOC1S1,1089.8668762457169,-0.2957570249182715,0.06513648868752758,-4.540573661209702,5.6101373804379045e-06,5.5362430232605594e-05
BLOC1S2,1481.996065842299,0.4655105907689276,0.25143467304518846,1.8514176471009824,0.0641094922414269,0.1468183867097539
BLOC1S3,149.06676328073752,0.11514495440937209,0.16953607373387683,0.6791767195819147,0.4970258962752322,0.6489487395989847
BLOC1S4,350.71366178288685,0.09876208335226339,0.08580310707561516,1.1510315502354473,0.24971925604331957,0.4040640647657464
BLOC1S5,446.4663250646007,-0.3104914104628875,0.158013583820889,-1.964966574106911,0.049418106404776084,0.12009150767770319
BLOC1S5-TXNDC5,2410.7282521911284,-0.21856404052876802,0.07421037888065561,-2.9451950498765207,0.0032275112859281156,0.0134239950782138
BLOC1S6,1781.0940575391376,-0.07201604999560658,0.06757772495108741,-1.0656773374322916,0.286569525603543,0.4458611688855217
BLVRA,1838.7442146651317,-0.2327110775130103,0.12217563484695307,-1.9047257483419073,0.05681573017313026,0.13358099582886598
BLVRB,177.85561463146112,0.15780788677729385,0.2228221643705942,0.7082234714982407,0.47880649254115704,0.6326556702961049
BLZF1,1425.3334378112465,0.10525246091344787,0.08967128491204206,1.1737588127201397,0.24049164564388137,0.39399875189438693
BLZF2P,0.15471634226929706,-0.9397098229957397,3.7774959040443954,-0.24876527913362778,0.8035423501633268,
BMF,354.1942211105764,0.6464140757056729,0.281806755360217,2.293820369491852,0.02180081889486007,0.06386581861807575
BMI1,3019.346498536419,-0.3318025429735444,0.14048738453284335,-2.361796000949645,0.01818664678238944,0.05533742435639052
BMP1,949.4475445714075,0.705706198843877,0.1298740789087228,5.433772503132488,5.517491741560058e-08,8.362892096657401e-07
BMP10,0.0,,,,,
BMP15,0.0,,,,,
BMP2,92.75260150416048,-0.5808170092641534,0.2091780642084137,-2.776663085883894,0.005492007497941916,0.020891166866522277
BMP2K,601.7410925764873,-0.3737615129034663,0.07351434974214173,-5.08419804044338,3.6918258385625865e-07,4.74520458798541e-06
BMP2KL,0.0,,,,,
BMP3,0.12277502201587301,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BMP4,0.3748593817554979,1.6384933545841696,3.8510287338634996,0.4254690026527977,0.6704948135173411,
BMP5,1.7176876613726653,0.05998204169071803,1.1806721348894826,0.050803300864157915,0.9594822605665447,
BMP6,0.573812436689066,2.2246511232137682,2.8972214399622787,0.7678567790947775,0.4425722774770493,
BMP6P1,0.0,,,,,
BMP7,432.5753865344696,0.08449298244311401,0.6413393865502509,0.13174457115069718,0.8951863300702225,0.9394589230361577
BMP7-AS1,0.0,,,,,
BMP8A,6.564746659325883,-1.1238915053581229,0.5709435774599058,-1.9684808617311185,0.04901273603267102,0.11926432434616614
BMP8B,161.99271783550688,-0.1867635779560483,0.18241722408064712,-1.023826444554817,0.305917257474805,0.46712063932999187
BMPER,16.47154543405494,2.7886191714170385,0.8082975711876379,3.4499907841114736,0.0005606056913059514,0.003053656383574063
BMPR1A,1761.3562121763487,-0.15575784152060426,0.059908094963213136,-2.5999464949811566,0.009323829662592474,0.03240481348858691
BMPR1APS1,12.971725927705599,-0.4648363757392773,0.3883988401509833,-1.1968016576943954,0.23138387200835187,0.38291990909190726
BMPR1APS2,22.606648868523166,-0.8641014600229558,0.6592810519321779,-1.3106723718063849,0.18996847672561612,0.33167214576366905
BMPR1B,539.9093594047237,0.1049927498525656,0.0943052418854149,1.1133288855791972,0.26556720496158803,0.4219139690433265
BMPR1B-AS1,5.716759932015217,-1.2174766968188029,0.5934337584426903,-2.051579775329513,0.040210519379662954,0.10257108114020048
BMPR2,1380.850767575663,-0.13693312146644515,0.15276811279479027,-0.8963462267180333,0.3700678772457794,0.5334598716550552
BMS1,2815.596480889845,-0.1356558142390614,0.14946315741310992,-0.9076204235677585,0.36407880000325754,0.5273631867765323
BMS1P1,165.94671005912994,0.2402412420996927,0.1540348260186095,1.559655360474574,0.11884134643359276,0.23504085675334394
BMS1P10,12.044868441369998,0.2569872637875842,0.4042889883594143,0.6356523951602701,0.5250030109578527,0.6714661150929949
BMS1P11,0.36497552613500084,-0.7185904079305447,3.396588514347409,-0.21156239706257393,0.8324484480316389,
BMS1P12,0.19478082285972617,0.9838681762476046,3.8968344634295247,0.2524788223571915,0.8006709813046098,
BMS1P13,0.0,,,,,
BMS1P14,0.0,,,,,
BMS1P15,2.044941975238072,-0.19917103483799442,1.2793467475850084,-0.15568182372289976,0.8762838250332955,
BMS1P16,1.5902337289324298,2.607075324622314,1.8431145700882632,1.4144944470258656,0.15721677666503,
BMS1P17,0.3429404554616091,1.522597584371651,3.748493249019939,0.40618922943765234,0.6846035672538646,
BMS1P18,0.19255433013395687,0.9838681762476057,3.8968344634295247,0.25247882235719177,0.8006709813046096,
BMS1P19,0.0,,,,,
BMS1P2,27.73778573875857,0.08737339866678531,0.3685987073230657,0.23704206480085444,0.8126241570479976,0.8878315222701565
BMS1P20,77.99702976438249,-0.03688028438513224,0.1761790646038476,-0.20933409124438504,0.8341874403043644,0.9023869008944982
BMS1P3,0.0,,,,,
BMS1P4,42.044248572198974,0.15895690345498173,0.31985014030271475,0.49697306152356435,0.6192080480491824,0.7504050038080154
BMS1P7,8.73259181467487,0.7980266492506511,1.250831141995606,0.6379971064499244,0.5234755636642449,0.6701648488730144
BMS1P8,87.0670849944561,-0.00918718868249375,0.16849852661288903,-0.054523851734327215,0.9565178059153837,0.974894176090483
BMS1P9,0.8384200707418356,-0.737207965637116,2.3696819502846047,-0.31109996240152626,0.7557246297329506,
BMX,3.5357109332483385,0.8987816057497321,0.949530352273286,0.9465538448538738,0.343866172464363,
BNC1,0.0,,,,,
BNC2,56.82296424344028,0.35834612000430127,0.32288009966560405,1.1098426950915468,0.2670668176563238,0.42358731468944505
BNIP1,344.49522823618486,-0.19650017954881221,0.2515101608655925,-0.7812812765597262,0.4346370798382643,0.5944331943792819
BNIP2,2336.842607975943,-0.12008771086879218,0.1558952211571542,-0.7703104044974839,0.4411157859991761,0.600163013564801
BNIP3,2624.8841294010726,-0.16188531868852998,0.18279783879935244,-0.8855975527490944,0.3758344307895558,0.5386813011199189
BNIP3L,2701.786561518514,0.04679115820116149,0.12374172628379894,0.37813565081391376,0.7053298255523542,0.8143041416656741
BNIP3P1,5.908792083941012,-0.2335772458103126,0.6652911873199867,-0.3510902447862554,0.7255206462354769,0.8289861992638405
BNIP3P10,0.0,,,,,
BNIP3P11,0.0,,,,,
BNIP3P13,0.0,,,,,
BNIP3P15,0.27765168177159416,0.022083271069217127,2.985728236185451,0.00739627632601639,0.9940986791172871,
BNIP3P16,0.7397744227817564,-2.8600332335230547,2.0009958680825024,-1.4293049171879317,0.15291661332923895,
BNIP3P17,0.12495312725183262,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BNIP3P18,0.0,,,,,
BNIP3P19,0.0,,,,,
BNIP3P2,0.0,,,,,
BNIP3P20,0.0,,,,,
BNIP3P22,0.0,,,,,
BNIP3P23,0.0,,,,,
BNIP3P24,0.0,,,,,
BNIP3P25,0.0,,,,,
BNIP3P26,0.0,,,,,
BNIP3P27,0.0,,,,,
BNIP3P28,0.0,,,,,
BNIP3P29,0.0,,,,,
BNIP3P3,0.0,,,,,
BNIP3P30,0.0,,,,,
BNIP3P31,0.0,,,,,
BNIP3P32,0.0,,,,,
BNIP3P33,0.0,,,,,
BNIP3P34,0.0,,,,,
BNIP3P35,0.0,,,,,
BNIP3P36,0.0,,,,,
BNIP3P37,0.0,,,,,
BNIP3P38,0.0,,,,,
BNIP3P39,0.0,,,,,
BNIP3P40,0.0,,,,,
BNIP3P41,0.5931812408494644,0.061998742996321715,1.8650163541070655,0.03324300232530966,0.9734808061609964,
BNIP3P42,0.14720085526872329,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BNIP3P5,1.448687958746072,-1.5070165633755512,1.7344180257310071,-0.868888895882172,0.3849079036826484,
BNIP3P6,0.0,,,,,
BNIP3P7,0.0,,,,,
BNIP3P8,0.0,,,,,
BNIP3P9,0.0,,,,,
BNIPL,8.263164295032375,-0.21108714311364676,0.5467512411080414,-0.38607528843621713,0.6994409107063218,0.8102983815995516
BOC,117.45175541804522,-0.3947230032592657,0.1435394090519976,-2.749927743650359,0.00596084073594241,0.022383618696717573
BOD1,1425.709436875635,-0.23119756759100055,0.058922241815425755,-3.9237741210734685,8.717247291121584e-05,0.0006107794020793228
BOD1L1,2091.6697172478284,0.1409553633415085,0.24677486455578873,0.5711901153111261,0.56787077793256,0.7076155790783729
BOD1L2,0.0951639187040938,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BOK,76.6423365346473,0.16983943540550453,0.24518307475559192,0.6927045660668345,0.48849497302927647,0.6414675123892147
BOK-AS1,0.0,,,,,
BOLA1,299.768645439431,-0.22438172028645892,0.11815114161229427,-1.8991075094538976,0.05755034196591464,0.13494508462069374
BOLA2,274.14583576440975,-0.26029898875566265,0.2764734864132829,-0.9414971111065529,0.34645016901304393,0.5097749219684063
BOLA2B,1141.051313054174,-0.39751286137047226,0.12310550989521064,-3.2290419958362664,0.0012420565399803595,0.006030929453082576
BOLA3,470.38382596874067,-0.4886694944299348,0.09254095616288338,-5.280575376483217,1.2877883060405007e-07,1.8270763989853682e-06
BOLA3-AS1,166.72161824929776,-0.26702879425785636,0.19733644436210251,-1.3531651242680338,0.17600288423004484,0.3134036556257298
BOLL,0.0,,,,,
BOP1,1320.7574466816175,-0.49065081559431545,0.08197544968679177,-5.985338506454953,2.1594028445796586e-09,4.319311404111209e-08
BORA,398.74311107462046,-1.0572634410421842,0.12092418588313619,-8.743192549288253,2.2661398785900865e-18,1.4076436874936676e-16
BPESC1,0.0,,,,,
BPGM,1044.0824423059296,-0.16890376966735388,0.07894307940710389,-2.139563986303714,0.032390019681262136,0.0864544811486821
BPHL,609.671612249453,-0.23282664848395607,0.16410589770445783,-1.4187585683438328,0.15596941554334365,0.28648059745283827
BPI,0.0,,,,,
BPIFA1,0.0,,,,,
BPIFA2,0.0,,,,,
BPIFA3,0.0,,,,,
BPIFA4P,0.0,,,,,
BPIFB1,0.0,,,,,
BPIFB2,0.0,,,,,
BPIFB3,0.0,,,,,
BPIFB4,0.0,,,,,
BPIFB5P,0.0,,,,,
BPIFB6,0.0,,,,,
BPIFB9P,0.0,,,,,
BPIFC,0.09147760570662224,-0.9397098229957397,3.7774959040443954,-0.24876527913362778,0.8035423501633268,
BPNT1,1051.0217975681599,0.20588569898786643,0.08465297150235267,2.4321142581763295,0.015010971194139805,0.04745833979979569
BPTF,2935.499429926433,0.14994683005695778,0.08398388332329758,1.7854238709078807,0.07419258956188443,0.16448511549592598
BPY2,0.0,,,,,
BPY2B,0.0,,,,,
BPY2C,0.0,,,,,
BPY2DP,0.0,,,,,
BRAF,1015.2727506607233,-0.002109466645549095,0.09733554751209754,-0.02167210951668933,0.9827095119275585,0.9897785308223204
BRAFP1,0.09101015736087817,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BRAP,726.4342974957877,-0.03618748451829221,0.09969308810105379,-0.3629889013129055,0.7166131751826261,0.8221630907696701
BRAT1,1615.2285773285757,0.17072290618348043,0.10412493822510331,1.6395967103903752,0.1010890475410796,0.2075235080034517
BRCA1,1185.721035926034,-0.9946656678115445,0.1464237056620141,-6.793064437991377,1.0977631656031287e-11,3.0995025446004374e-10
BRCA2,588.2843955732188,-0.9041571252367613,0.24780593184432728,-3.648650048477276,0.0002636219153762709,0.0015884266520132132
BRCC3,488.904530651034,-0.3878345060938479,0.09184955969187102,-4.222497172495128,2.4161043088298498e-05,0.00020083646619674692
BRD1,1118.696579546372,0.08875772662733854,0.0877887086326092,1.0110380709526625,0.31199820868776906,0.4734434930091917
BRD2,4389.675680744356,0.13650739568410586,0.05824506533706822,2.3436731488603906,0.019094896798406296,0.05759827425576132
BRD2-IT1,0.9303494091119108,1.7137533013842936,1.9585654279120452,0.8750043664414434,0.3815715298851202,
BRD3,2052.949341938298,0.24324873898950283,0.10742511198860435,2.2643563919701255,0.023552203786920006,0.06784464504016316
BRD4,1218.7368656271574,0.4536348602029158,0.12329712532489391,3.679200622135885,0.0002339661646798503,0.0014350713675271097
BRD7,2336.879566448424,-0.46560628097292434,0.133867640961045,-3.478109255009686,0.0005049640607230285,0.0027827363075536545
BRD7P1,0.0,,,,,
BRD7P2,18.342840299630637,-0.3991811421853991,0.33646004381683875,-1.1864147007087245,0.2354585690233082,0.38793434375541574
BRD7P3,0.0,,,,,
BRD7P4,0.49527499358404764,0.8267626191799418,2.296532426379218,0.3600047661784774,0.7188435693177158,
BRD7P5,1.258730026614663,-0.11210897834683067,1.2287748617101457,-0.09123638661585504,0.9273047631703469,
BRD7P6,0.0,,,,,
BRD8,1721.4661158183799,-0.10152646191020238,0.0892749533659172,-1.1372334353855007,0.2554407130594324,0.41075386053668683
BRD9,1506.034720822127,0.07565119708791743,0.06048148649615319,1.2508157697600417,0.21100170005069774,0.35853287976385345
BRDT,0.0,,,,,
BRE,820.0949345558925,-0.2676809437869249,0.3111991628656302,-0.8601595882264773,0.38970107768603623,0.5528505779447613
BREA2,9.729386242720004,0.9836513990947406,0.7104006630367853,1.3846431320740564,0.16616161583054345,0.3007273037051791
BRF1,923.2637750411681,0.28330183622650523,0.10151073567338563,2.7908559064928746,0.0052568869499506525,0.02012959939005986
BRF2,342.8824143773302,0.10097379180852994,0.09379232922493211,1.0765676963451383,0.2816734423640801,0.4403501177746301
BRI3,793.9702708926873,0.15361061552435515,0.14777122870200846,1.039516398920403,0.298564635327631,0.4594997639795145
BRI3BP,684.2772271799962,-0.47608146337802243,0.17013900229793344,-2.79819122569173,0.00513896780943844,0.019793426859262105
BRI3P1,0.0,,,,,
BRICD5,101.37481539170744,-0.4008596759018016,0.22237768850259568,-1.8026074405262227,0.07144988766810208,0.15994063440525746
BRINP1,34.731190571599186,0.2373207543373316,0.5075721387871915,0.4675606405512979,0.6400988172222288,0.7662346177848712
BRINP2,3.8895808842539705,2.541229392656517,1.0784553996940178,2.3563602105173023,0.018455012249859463,
BRINP3,4.3483155106915605,1.1944986463815885,0.828280064361766,1.4421434219861533,0.14926191763167354,
BRIP1,1230.2032663333807,-1.1895751651892696,0.14047406152130174,-8.468290532119914,2.4902055955495918e-17,1.3946784256779714e-15
BRIX1,2202.585739282287,-0.4376765536315082,0.18060394154797207,-2.4234053248237246,0.015375760488369649,0.04837884337121576
BRK1,2603.5657345041313,0.08694283347282443,0.08614999662005465,1.009202981820956,0.31287729689637844,0.4744824205951648
BRK1P2,0.0,,,,,
BRMS1,1339.3789675388666,-0.17169633717824553,0.14522718027832418,-1.1822603513281322,0.23710241249146569,0.3900783405739398
BRMS1L,740.1034466479322,0.17488098244545514,0.2706203986585163,0.6462224699703054,0.5181352895001099,0.6659734398224888
BROX,1496.1398839704063,-0.04821959704324534,0.1062670217298299,-0.45375880737334867,0.6500024350373509,0.7737520275475979
BRPF1,810.6698130790655,-0.015278409040737028,0.11390950926527323,-0.1341275995242554,0.8933016755640949,0.9386921273367291
BRPF3,938.4430902483135,-0.008710733848180047,0.09893705567764688,-0.0880431885557727,0.9298423498961222,0.9606444915462188
BRS3,0.0,,,,,
BRSK1,1043.6206111381418,0.4341019027445319,0.07868767587939458,5.5167711829471795,3.452845201546383e-08,5.456198125144803e-07
BRSK2,252.3306223050272,0.5368756001294032,0.11308287156143453,4.747629704802242,2.058144023788256e-06,2.2450329638793733e-05
BRWD1,1956.8769303703557,0.31445295379492566,0.07741401090340504,4.061964366983787,4.8661506112271545e-05,0.0003709104944623102
BRWD1-AS1,0.09101015736087817,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BRWD1-AS2,5.845108315053843,-0.14022421291572462,0.6325025370579339,-0.221697471077307,0.8245493989183579,0.8964455723220079
BRWD1-IT1,0.0,,,,,
BRWD3,886.2477942824562,0.2625998113846094,0.14687407647495274,1.7879248515948425,0.07378813281909233,0.16382231411693982
BSCL2,1431.7661878744268,0.068455352075239,0.07343231349805683,0.9322238237400824,0.35122086585353607,0.5146298533633645
BSDC1,1810.055397639747,0.5207915945419693,0.1552531153182049,3.3544679182415194,0.0007951777324882112,0.0041336658631660455
BSG,9318.16174332851,0.01311167351589395,0.1436965581010301,0.09124556418863841,0.9272974709435642,0.9587799006974483
BSN,411.4042222886585,0.7730034486098463,0.16213159814513206,4.7677532168522285,1.8629177821858518e-06,2.0451389174356503e-05
BSN-AS1,0.0,,,,,
BSN-AS2,10.738785826973048,-0.16639215394055393,0.5267956478305945,-0.3158571158014993,0.7521109633916274,0.8472966745799497
BSND,0.1903278374081876,0.9838681762476064,3.8968344634295247,0.25247882235719193,0.8006709813046095,
BSPH1,0.0,,,,,
BSPRY,3.1999363801970517,-0.6906978747891679,0.7495935488181549,-0.9214298547234769,0.3568260478237646,
BST1,56.830579098521035,-0.7292585114298459,0.2982679735664223,-2.444977590822183,0.014486114244062072,0.04626997073991554
BST2,23.705908474346966,0.8838370082666953,0.3753884558475632,2.35445974562841,0.018549652708230065,0.05621166712116125
BSX,0.3397551854026801,1.4547042930000071,3.1136922888001766,0.4671959070048504,0.6403597217365536,
BTAF1,1688.4165525910103,-0.060010817299672274,0.07163444957387642,-0.8377368383040799,0.40217851909987246,0.5646431711402993
BTBD1,2904.8391480168484,-0.08177160179656456,0.10578633227435302,-0.7729883439430802,0.43952927893721316,0.5988704748189738
BTBD10,1270.938541702999,0.26625108745917336,0.21606040076639485,1.2322993316440474,0.21783728939443225,0.36614155047089364
BTBD11,10.713397904699063,0.7469560264758484,0.6610663521322134,1.1299259508014665,0.25850742797797166,0.41430989544223734
BTBD16,0.3094326845385941,-2.278153606936006,3.6173845632621924,-0.6297792139859039,0.5288390470491398,
BTBD17,0.0,,,,,
BTBD18,0.0,,,,,
BTBD19,25.91844820704319,1.4479357924845022,0.5094950448029472,2.8419035813086415,0.004484505191482785,0.017695615079905046
BTBD2,2005.889753614362,0.07457655619251227,0.15248211134251352,0.48908396884008515,0.6247822505535534,0.7546690994170414
BTBD3,2426.4259796009887,0.025481873101500463,0.07718943227352001,0.33012126596819225,0.7413083352226354,0.8395221770379758
BTBD6,581.7091541525175,-0.3453301916831826,0.08894574155299571,-3.882481450530464,0.00010339590590559698,0.0007087548785402008
BTBD7,982.6917500228091,0.00542546006050448,0.10841934088859598,0.05004144109379246,0.9600893644542481,0.9768447509445153
BTBD7P1,0.0,,,,,
BTBD7P2,0.0,,,,,
BTBD8,9.729975629930296,-0.11483791604386831,0.46232355124947844,-0.2483929614520105,0.8038303789201099,0.8821735003349385
BTBD9,458.5947803611044,0.3996448583395782,0.1462356552863105,2.7328824667084457,0.006278273165443835,0.023344680498935916
BTBD9-AS1,0.0,,,,,
BTC,0.0,,,,,
BTD,218.4872475162935,-0.07573139229050208,0.1731006524488346,-0.43749917299062113,0.6617493757171196,0.7819051557031083
BTF3,14778.446892103155,-0.06702862125977149,0.11849436645965646,-0.5656692656573897,0.5716186319060106,0.7105508274063799
BTF3L4,3099.3490790042965,-0.09518558209325671,0.08018947668040441,-1.187008396034549,0.23522430875098588,0.38766905710182004
BTF3L4P1,1.164995226766205,0.07295206971150328,1.6084332899376268,0.04535598098341541,0.9638235669403542,
BTF3L4P2,108.37243285631459,-0.4918745105957006,0.2489441611355291,-1.975842728554362,0.0481725923540686,0.11766852017897353
BTF3L4P3,0.09313763290636488,-0.9397098229957397,3.7774959040443954,-0.24876527913362778,0.8035423501633268,
BTF3L4P4,0.0,,,,,
BTF3P10,0.12277502201587301,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BTF3P11,0.0,,,,,
BTF3P12,0.0,,,,,
BTF3P13,0.25210675369916014,-0.45881436139782683,3.706152491059232,-0.12379802571660942,0.9014751950398331,
BTF3P14,0.0,,,,,
BTF3P15,0.0,,,,,
BTF3P2,0.14720085526872329,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BTF3P4,0.7316656615274824,1.258671181957542,2.012870882533058,0.6253114359593657,0.5317666757404715,
BTF3P5,0.18248776306750042,-0.4588143613978259,3.706152491059232,-0.12379802571660915,0.9014751950398333,
BTF3P6,0.2798781744973635,0.022083286960493963,2.9802739645613756,0.007409817762758629,0.9940878749100464,
BTF3P7,0.0,,,,,
BTF3P8,0.15471634226929706,-0.9397098229957397,3.7774959040443954,-0.24876527913362778,0.8035423501633268,
BTF3P9,0.09739041142986309,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BTG1,1222.0280544478437,0.5714990371063008,0.10607251182701316,5.387814686978676,7.131953089399408e-08,1.055702102886661e-06
BTG2,1594.7201507682446,2.773901149183682,0.10903776647886343,25.439819970279675,9.15044024880531e-143,7.815391016504616e-139
BTG3,1133.1077531936594,-0.13808436758388712,0.1812044559591881,-0.7620362692128679,0.4460383576969005,0.6042689528256368
BTG4,0.5081868899141977,2.0165921038595807,2.9794463596571767,0.6768345056199017,0.49851096245708726,
BTK,5.070151677096901,-0.7348622287803545,0.704446600070898,-1.0431766278755485,0.29686649603904425,0.4577194228124338
BTLA,3.0937713282844372,1.5534316096634286,0.9711975525620018,1.5995011576846585,0.10970929158137127,
BTN1A1,7.785060252610827,-2.243480221612622,0.6814481850615383,-3.292224223049364,0.000993983290906354,0.0049850917719501875
BTN2A1,862.5373805490941,0.1586864613361742,0.11475167573115047,1.3828683574779135,0.16670523421012984,0.3014033457639117
BTN2A2,487.59286352609877,-0.02526042191935346,0.08385894673857783,-0.3012251274524159,0.7632428302010444,0.8552124647749585
BTN2A3P,73.47144681799647,-0.1728989068237279,0.2095022364393134,-0.8252843013149007,0.4092102023552757,0.5705576143894696
BTN3A1,582.2703915579135,0.041381527667686,0.09251758286327195,0.44728284491437814,0.654670851775969,0.7774192878358334
BTN3A2,846.7320229264838,-0.3056696834912421,0.09560917970750259,-3.1970746368327614,0.0013882899953975107,0.006635358058584297
BTN3A3,295.8353778391668,0.20403931032007114,0.09149295734292602,2.2301094668446293,0.02574017649665081,0.07273675680989068
BTNL10,0.0,,,,,
BTNL2,0.0,,,,,
BTNL3,0.0,,,,,
BTNL8,0.0,,,,,
BTNL9,0.0,,,,,
BTRC,993.3335495990387,-0.09756837597785063,0.15444624784520417,-0.631730309665016,0.5275631189067913,0.6735140821998369
BUB1,1924.816829156158,-1.0357203924346379,0.12105802636415332,-8.555569783692812,1.172879492296632e-17,6.814669213405125e-16
BUB1B,2713.2827112148243,-1.1301832983937885,0.10029380265155365,-11.268725170590399,1.8726152613518618e-29,3.2977333911765466e-27
BUB1P1,0.0,,,,,
BUB3,4776.983692799174,-0.3617686317979787,0.05308326369766805,-6.815116603575963,9.418733915937154e-12,2.681513545867308e-10
BUD13,713.8891495738961,-0.4889440361642916,0.07473647559958618,-6.54224101741023,6.060372752626656e-11,1.5291475237868324e-09
BUD31,3272.64519625647,0.0457074328660054,0.1732100129252953,0.2638844723469815,0.7918689409546799,0.8745526119730939
BVES,1891.6672556423919,-0.4758781004945971,0.1166068955989809,-4.081045962591908,4.483348736796921e-05,0.0003460667108990737
BVES-AS1,97.13544678526836,-0.6586517798465682,0.22720675352117847,-2.8989093397929024,0.0037446315345809255,0.015186561223578197
BX088702.1,0.0,,,,,
BX088702.2,0.0,,,,,
BX088702.3,0.0,,,,,
BX088702.4,0.0,,,,,
BX119917.1,0.0,,,,,
BX255923.3,0.15471634226929706,-0.9397098229957397,3.7774959040443954,-0.24876527913362778,0.8035423501633268,
BX284613.1,0.0,,,,,
BX322557.10,179.26079371383673,0.5741967285613939,0.19067076682884004,3.0114565442369816,0.002599976143769902,0.011184284182290977
BX322557.13,0.0,,,,,
BX322559.3,0.0,,,,,
BX323860.1,0.0,,,,,
BX470102.3,0.0,,,,,
BX470187.1,0.0,,,,,
BX649553.1,0.0,,,,,
BX649553.2,0.0,,,,,
BX649553.3,0.0,,,,,
BX649553.4,0.0,,,,,
BX649567.1,0.23821101262960143,0.9838681762476064,3.8968344634295247,0.25247882235719193,0.8006709813046095,
BX664724.4,0.0,,,,,
BX682235.1,0.0,,,,,
BX842568.1,0.0,,,,,
BX842568.2,0.09101015736087817,0.5029727146496928,3.945759503654211,0.1274717108794604,0.898567061955097,
BX842568.4,0.0,,,,,
BYSL,1002.0646811528245,-0.005398965690831788,0.1489298737539968,-0.03625173079613181,0.9710816378614201,0.9831683581050723
BZRAP1,225.3153077776528,0.8160018723905686,0.35207916615856644,2.317665885470385,0.020467486440917275,0.06071997280023426
BZRAP1-AS1,37.303815754152794,0.5311485537622268,0.387115839096293,1.3720661882556204,0.17004283403874443,0.30578442760376184
BZW1,11130.304460214733,-0.37500717352492263,0.11140096261396927,-3.366283061883508,0.0007618848331531793,0.003992183042921045
BZW1P1,0.27609284431960934,-2.196159925267518,3.6163892037710084,-0.6072797482575882,0.5436652758464748,
BZW1P2,55.586939961408675,-0.29674441460668766,0.43593634261142805,-0.6807058407405845,0.49605763983867524,0.648130381193533
BZW2,3812.0248595775556,-0.06627908340009146,0.06921856272009692,-0.9575333667084073,0.33829811328381487,0.5012845568280817
C10orf10,23.161006345009543,1.6572066865938266,0.4755951453457631,3.484490333451614,0.0004930752726104994,0.002728445677593959
C10orf105,1.1527135314128356,1.209486453139773,1.7831976849229136,0.6782682948537242,0.49760159733900333,
C10orf107,113.1171869897555,-0.22849787804108723,0.25473029274002773,-0.8970188648677417,0.369708850686457,0.5331912307312532
C10orf11,0.5849322546045032,-0.44847152938833457,1.8922185508852587,-0.23700831448804943,0.8126503399829961,
C10orf111,5.123518123101028,0.634180732684247,0.6321678734664398,1.003184058067946,0.31577206333738517,0.4777159403758891
C10orf113,0.0,,,,,
C10orf115,0.0,,,,,
C10orf12,133.36047985807863,0.04664850408338279,0.2552817556527549,0.1827334035842188,0.8550072047605277,0.916320539037539
C10orf120,0.0,,,,,
C10orf126,0.0,,,,,
C10orf128,0.5401282101676217,0.5243102157285823,2.65571381482156,0.1974272275884558,0.8434932243742341,
C10orf131,4.48192583997729,-0.734701386334941,0.7067322272701871,-1.039575327097771,0.29853724471866094,
C10orf2,1246.3198454778499,0.09467338272845488,0.13472998583461243,0.7026897697790233,0.4822491044698196,0.636072828550186
C10orf25,31.01212235396973,0.06443776038136104,0.30188803537883196,0.21344920245182838,0.830976606621285,0.900110487907723
C10orf32,728.5927829082461,0.058841440786889035,0.10019163078704155,0.5872889813716795,0.5570096400870168,0.6983367832635906
C10orf32-ASMT,0.0,,,,,
C10orf35,314.5296118721483,0.19794541922835485,0.09565509433694568,2.0693662015646637,0.03851173562799898,0.09904508702160171
C10orf40,0.0,,,,,
C10orf53,0.2730304720826345,1.3687103345483218,3.8675127762522576,0.3538993698877048,0.7234142992767443,
C10orf54,18.414919673453394,0.46180816425672777,0.3704068113805332,1.2467593739314218,0.212485740918829,0.3601589031926411
C10orf55,0.7492799649723172,2.644206931643449,2.5198791006717167,1.0493388079366945,0.2940222107715348,
C10orf62,0.8864916915927306,-0.26429902503469943,1.4384715369237484,-0.18373601301831638,0.8542205555318807,
C10orf67,1.3182663120678613,0.1930593103436163,1.29021014159132,0.14963400466338042,0.8810533783704524,
