,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IPW,1592.8108227732455,-0.9737860206744724,0.35330558127015793,-2.756214654672718,0.0058474608384662405,0.05684966072452581
PWAR1,645.2198635391012,-2.368668205565581,0.6267407270047312,-3.7793430417163556,0.00015724267365515776,0.006542309692916855
SNORD115-1,11.543622963628003,-3.1280566970834065,0.9310216803176116,-3.359810800556537,0.0007799586651823572,0.017099853532398204
SNORD115-4,44.95013657073152,-2.1941117705633157,0.7130072586378506,-3.077264283052334,0.0020890999119660145,0.030759372904723352
SNORD115-6,45.57247592921726,-2.9583693891440888,0.773603988206764,-3.8241392679498367,0.0001312297257092077,0.0057965787746484965
SNORD115-7,17.32010868151839,-1.6360038930943428,0.5489136092366504,-2.980439664029209,0.002878349342740824,0.036997267310066445
SNORD115-8,18.932507448767527,-2.1808357505466076,0.6547829027077469,-3.330624152720116,0.0008665151273315179,0.018202462723651332
SNORD115-13,38.05481113327309,-2.376012909553693,0.6301644006194441,-3.7704651472188853,0.0001629435585103674,0.006608949741090311
SNORD115-14,32.60106070368411,-1.7246815322281084,0.6249907489146854,-2.7595312974201103,0.005788434230266087,0.05665918707647619
SNORD115-15,23.507364661376926,-1.763019586295593,0.7101072150937108,-2.4827512646283036,0.013037208654305224,0.09145656071717974
SNORD115-22,27.003665558588857,-1.9266056647049787,0.6870269385096357,-2.8042650975001875,0.0050431420912677785,0.05240046726087954
PWAR4,66.79913218953432,-2.30107579186937,0.6069104578755161,-3.7914584631219945,0.0001497651987529922,0.006312652070314031
SNORD115-25,54.160198646680875,-2.36843355954324,0.6170340586204948,-3.8384162534534245,0.0001238304339211502,0.005584492785716767
SNORD115-26,17.58769617108567,-3.16241327036547,0.7671030245205332,-4.122540479281894,3.747167364332962e-05,0.0028654722133497953
SNORD115-27,35.01300516898944,-2.466622280571131,0.6239924065576188,-3.9529684250145842,7.718762588674818e-05,0.004348818077970596
SNORD115-31,21.19960935223842,-1.7629159486946557,0.635857109358839,-2.7725033230693557,0.005562695144933926,0.05522847177202018
SNORD115-32,40.57752324023087,-2.2859933843018934,0.5424319963961575,-4.214340967143743,2.5050859412078932e-05,0.0021891568047483776
SNORD115-33,16.282071317852964,-3.499322655524844,0.6793623366101328,-5.150892928485979,2.5924917107753777e-07,8.04665697892364e-05
SNORD115-35,31.878886003242464,-1.9782318822868035,0.5938063831432837,-3.331442602242054,0.0008639711493975778,0.0181687498123858
SNORD115-38,31.19229169865506,-2.418459389057421,0.6518890613436708,-3.709924790074715,0.0002073208273177628,0.007788419507022829
SNORD115-39,20.93761858876409,-1.990181189863887,0.7214528825274111,-2.758574035898001,0.005805415309162079,0.05665918707647619
SNORD115-41,34.80178530605867,-2.3652764337180603,0.715999846004037,-3.303459416812115,0.0009549979116544502,0.01928637223045788
SNORD115-45,35.56699327380745,-2.5988184622996626,0.8099148257095584,-3.208755266361328,0.001333109125126743,0.023635609531886925
SNORD115-46,128.2207331781336,-2.4700084230415107,0.640228909249328,-3.8580082644777933,0.00011431478354415437,0.005407452609361258
UBE3A,7337.87191628938,-0.13892986339578126,0.11073979756711108,-1.2545612909540158,0.20963806293344833,0.4502351964596425
ATP10A,231.5773012346788,1.2642496360472855,0.668794636297882,1.8903405730726988,0.058712425752482915,0.21656993346678494
GABRB3,3801.8558671014366,-0.010915675607846224,0.3062825763017416,-0.035639231390989685,0.9715700260529905,0.9870282132980049
GABRA5,317.9517906569047,-0.06551962043721136,0.4146023123429945,-0.15803004104571403,0.8744331268102685,0.9415849893593481
GABRG3,138.65481794002326,-0.469304491167618,0.19509074933187542,-2.405570191179431,0.016147249695693623,0.10358118032579063
GABRG3-AS1,16.00700486100969,-1.3295347835304914,0.669645894863857,-1.9854296035082748,0.04709669506575157,0.19058350960826095
OCA2,69.55262936359074,1.0355544596452475,0.5190542950449466,1.9950792615165154,0.04603423582655391,0.1877790718999369
HERC2,8645.232351306102,-0.05580484098517826,0.1552091149646638,-0.3595461580841,0.7191865538904176,0.8607548566729298
HERC2P9,629.4399787025636,-0.05798115319925336,0.17202522697210493,-0.337050293261089,0.736078987379655,0.8706315442216901
GOLGA8M,57.883159994059966,-0.713969398559365,0.47124603912837426,-1.5150671608400923,0.12975539693625415,0.34439206090354824
WHAMMP2,246.5932634937061,-0.38039524203562514,0.25125856235246335,-1.5139593193326084,0.13003615753644748,0.34467866007092063
PDCD6IPP2,209.43733727385407,-0.5137635901807499,0.1825550927793941,-2.8142933859511636,0.004888459097516464,0.05137263343815917
GOLGA6L7P,28.101968562535156,-0.9628687920549278,0.3963075995702198,-2.4295996168105822,0.015115510453629518,0.09960527804592369
APBA2,3658.4911782921768,-0.31736491142958284,0.15070474403982678,-2.1058720709263983,0.03521546630205842,0.16225840551936108
FAM189A1,360.5392875637395,0.1368132453520775,0.32727893529266777,0.418032542270809,0.6759233245036106,0.8347765592568032
NDNL2,881.6510694243058,0.4511568047128967,0.2015658151566376,2.2382605123904615,0.025204071570762345,0.13552617361854896
TJP1,8255.631788250725,0.1693645014632608,0.17176093555897862,0.9860478514051004,0.32410963195287135,0.5725190518227227
GOLGA8T,17.523857913736357,0.2765483931069019,0.3885543008635804,0.7117367958410445,0.47662777767363806,0.7013952199311492
DKFZP434L187,183.44669082709288,0.6623731118427176,0.644722663968273,1.0273768068983429,0.30424306826519176,0.553890151663373
CHRFAM7A,141.156527935644,0.29266055427515547,0.5121585498975129,0.5714256929494183,0.5677111169323953,0.7657240478399313
GOLGA8R,89.64661406894942,0.33574526186347686,0.36236487445410315,0.9265392027007907,0.35416583379286193,0.6006352021730802
GOLGA8N,148.26429285792491,0.1746990339433338,0.28613780511674675,0.6105416020509944,0.5415030937420342,0.7475760111307791
ARHGAP11B,170.31763503722007,1.3334207316797562,0.37278812281812596,3.576886306354505,0.0003477113142923057,0.01061969520955753
LOC100288637,384.46842841002365,0.6369802998396915,0.27278465604238084,2.3351031142335508,0.01953803468228354,0.11640069592758003
HERC2P10,20.491616993326122,0.2746527939071792,0.4663335036520372,0.5889621735437567,0.5558866487003618,0.7570561025204772
FAN1,1764.6765578741704,-0.0999053888444514,0.1368237082833565,-0.7301760060292424,0.4652826069797874,0.6943172076542959
